cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,4261002.757307061,243384.0,942359.8,1449844.0,2289283.5,6223946.0,11005381.700000001,15922857.81999997,58490499.0
3,64,3159630.173082662,270527.0,1031809.8,1571907.5,2496822.5,4087964.75,6135598.400000003,10994711.27999997,34249138.0
5,64,3180886.205040581,305540.0,1142607.0,1715420.5,2683277.0,4148436.5,5602368.8,10905239.439999985,31525358.0
1,256,4616581.658084449,282190.0,1130809.3,2149459.5,3072716.0,5414654.25,11127665.600000001,16077624.859999979,27242587.0
3,256,3550204.799061033,314611.0,1206856.0,2233733.0,3196296.5,4517026.25,6373897.600000004,8837456.16,16910499.0
5,256,3685103.3407699037,344855.0,1362847.0,2405857.75,3442036.0,4818728.25,6249139.0,9026944.750000004,12334826.0
1,512,5567270.891914894,383885.0,1405654.0,3206236.5,4529079.0,5845279.0,12869775.200000003,16283691.64,17894242.0
3,512,4577637.925019732,436107.0,1395859.4000000001,3001217.0,4485156.0,5775344.0,7625209.6000000015,10852656.15999999,13453056.0
5,512,4680380.076631259,363828.0,1735634.1000000003,3299539.25,4725733.0,5999162.25,7353619.6,9645788.07,10731502.0
1,1518,5764308.87622549,626150.0,1445743.5,2922313.5,5324765.0,7733565.75,11355970.0,15806378.350000001,17216213.0
3,1518,4991601.296896086,679583.0,1433647.0,2740854.0,4947480.0,7170728.0,8524833.0,9737270.0,12484214.0
5,1518,4939507.5175675675,637092.0,1386360.1,2726996.75,4931756.0,7133316.5,8419438.1,9447476.76,10301137.0
