cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1282818.712041885,173807.0,238983.0,431976.0,689708.0,2132278.0,3096411.0,4064334.099999999,4231567.0
3,64,865613.8571428572,102557.0,205593.8,421538.75,777018.0,1275736.0,1631242.9000000001,2107947.710000001,2232439.0
5,64,786863.7523809524,130338.0,208031.6,420317.0,710640.0,1136977.0,1504094.4000000001,1872287.5599999996,1895658.0
7,64,816746.0,109720.0,208926.0,408318.0,754046.0,1157130.75,1472671.0,2017939.5,2332560.0
1,256,1336510.107142857,167677.0,255698.0,440055.0,829168.0,2167016.25,3190222.0,3678530.95,3739026.0
3,256,887424.6393442623,158192.0,365976.0,456288.0,762490.0,1197945.0,1629428.0,2090980.7999999998,2185341.0
5,256,850779.0508474576,120353.0,361106.19999999995,446372.0,741223.0,1218404.0,1488057.8,1984061.9000000004,2041508.0
7,256,834439.9206349206,103962.0,345786.80000000005,409275.0,738439.0,1173517.5,1478635.6,1764043.34,1783693.0
1,512,1452206.8181818181,172910.0,217066.6,423835.0,691806.0,2484390.25,3450002.8000000003,3645454.3299999996,3686788.0
3,512,896642.6296296297,122648.0,284856.4,432482.5,764557.0,1263648.5,1584613.0,1936942.7199999997,1959986.0
5,512,917573.7666666667,221879.0,296236.2,516245.25,860674.5,1287781.75,1567852.1,1865111.8400000003,1897767.0
7,512,856932.7931034482,132187.0,349770.80000000005,437586.0,781976.0,1217204.0,1500262.0,1798801.9999999995,1896410.0
1,1518,1634198.7777777778,391653.0,441184.9,652615.75,913263.0,2066961.0,3776000.2,4328631.92,4400495.0
3,1518,782764.5789473684,191354.0,242283.0,452783.5,714734.0,1036347.5,1372443.4000000001,1490890.24,1509967.0
5,1518,808681.6666666666,175079.0,254386.50000000003,459976.5,756791.5,1189137.25,1359388.8000000003,1679777.6999999997,1706381.0
7,1518,807938.3684210526,174154.0,284373.8,466810.0,763838.0,1149155.5,1301834.4,1630164.2400000002,1658412.0
