cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,808567.8007321741,101599.0,186341.8,332804.5,446504.0,705501.0,1813015.2000000004,3950063.32,19976534.0
3,64,706463.09106287,85790.0,163058.0,204071.0,370470.0,1355551.0,1662458.0,2859003.0,14226629.0
5,64,689956.1486692844,82852.0,148104.7,180210.5,348668.0,1429677.5,1650300.1,2768509.44,11253566.0
7,64,678153.755540998,80090.0,132769.8,174499.0,345351.0,1428776.5,1650001.8,2779975.9800000004,13667463.0
1,256,821250.3664409331,114018.0,199583.4,364647.0,457332.0,696545.5,1830201.7999999998,3917456.539999998,13646470.0
3,256,653419.5830721003,90649.0,127501.40000000001,202488.25,385676.5,619774.0,1640714.2999999998,2794499.9,5255549.0
5,256,646215.5015453779,87695.0,130843.2,178908.5,370686.0,623471.0,1634888.0000000002,2787310.5200000005,6951571.0
7,256,628543.5322112595,88230.0,114615.5,176816.25,367651.5,620498.0,1647023.0,2700116.0,5510084.0
1,512,765987.20505345,152125.0,178126.3,348719.5,446489.5,689953.75,1785915.7,3908401.4700000025,6521226.0
3,512,649582.3246176615,106813.0,157082.0,239376.5,412462.0,617164.5,1658422.8000000003,2757783.78,3769139.0
5,512,644056.3615763547,104554.0,154887.80000000002,235820.75,403182.5,619524.25,1656676.3,2773367.1800000006,4746261.0
7,512,652657.3982344286,101100.0,153406.0,249412.0,407728.0,623956.5,1672523.8,2732894.659999999,5027033.0
1,1518,889447.8427672955,164588.0,245653.6,468094.0,723761.0,982361.0,1820994.2000000007,3871533.31999998,5158130.0
3,1518,782569.6541218638,150906.0,231110.0,412404.25,668389.0,920547.5,1680475.0,2777582.0999999996,4194686.0
5,1518,768535.0664893617,152017.0,227420.5,410606.5,667556.0,924314.75,1659322.7000000002,2402718.320000004,3325927.0
7,1518,774690.3253757736,148870.0,227289.0,409971.5,667984.0,926734.5,1707415.0,2219107.7,3434808.0
