cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,1,1953.125,0.9606981818181818,0.9606981818181818,1501.090909090909,1501.090909090909,0.0,0.0
3,64,1,1953.125,0.9606981818181818,0.9606981818181818,1501.090909090909,1501.090909090909,0.0,0.0
5,64,1,1953.125,0.9608207272727273,0.9608207272727273,1501.1363636363635,1501.1363636363635,0.00024509090909097253,0.0909090909092356
7,64,1,1953.125,0.9609465454545455,0.9609465454545455,1501.1818181818182,1501.1818181818182,6.545454545481277e-06,0.0
1,256,1,488.28125,0.9262545454545454,0.9262545454545454,452.27272727272725,452.27272727272725,0.00633018181818179,3.090909090909065
3,256,1,488.28125,0.9294196363636363,0.9294196363636363,453.8181818181818,453.8181818181818,0.0,0.0
5,256,1,488.28125,0.9295421818181818,0.9295421818181818,453.8636363636364,453.8636363636364,0.00024509090909097253,0.09090909090912191
7,256,1,488.28125,0.9249203636363637,0.9249203636363637,451.5909090909091,451.5909090909091,0.009501818181818056,4.636363636363683
1,512,1,244.140625,0.9533734545454545,0.9533734545454545,232.77272727272725,232.77272727272725,0.00024509090909097253,0.09090909090909349
3,512,1,244.140625,0.9485963636363637,0.9485963636363637,231.5909090909091,231.5909090909091,0.009309090909090822,2.272727272727252
5,512,1,244.140625,0.9490912727272727,0.9490912727272727,231.72727272727272,231.72727272727272,0.00831927272727273,2.0
7,512,1,244.140625,0.951265090909091,0.951265090909091,232.27272727272725,232.27272727272725,0.004474909090908974,1.0909090909090935
1,1518,1,82.34519104084322,0.9065065454545455,0.9065065454545455,74.68181818181819,74.68181818181819,0.04440509090909095,3.7272727272727337
3,1518,1,82.34519104084322,0.920184,0.920184,75.77272727272728,75.77272727272728,0.02539200000000008,2.0909090909090793
5,1518,1,82.34519104084322,0.9594985454545455,0.9594985454545455,79.04545454545455,79.04545454545455,0.05544509090909089,4.636363636363626
7,1518,1,82.34519104084322,0.8689705454545454,0.8689705454545454,71.5909090909091,71.5909090909091,0.0532370909090909,4.454545454545453
