cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1841.3792592592592,238.51287692430896,9.019460433912059,1706.0
1,128,1846.3081481481481,255.93394953815772,9.678245306171902,1711.0
1,256,1883.9837037037037,290.6117247277638,10.989599331548106,1711.0
1,512,1893.0385185185185,303.56564729894495,11.479457127074284,1711.0
1,1024,1916.5807407407408,305.19669031172185,11.54113567503964,1727.0
1,1280,1902.6533333333334,299.8540259180444,11.339100670758853,1722.0
1,1518,1885.1214814814814,275.1731523255279,10.405783502676854,1711.0
