cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,100,195312.5,0.3319272727272727,0.32869268686868686,518.6363636363636,513.5151515151515,0.02135614008573877,33.239426952524774
