cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,31486900.401891254,1274733.0,17855796.6,31761481.25,35056061.0,36417133.75,37268861.7,38765122.940000005,40250040.0
2,64,16421752.417310664,988637.0,3173021.6999999997,15366293.5,17938830.5,20357318.75,21806008.5,23656088.29,25289331.0
3,64,11487649.545812456,1157455.0,2416847.6,9984066.75,12570857.5,14540146.0,15946952.100000001,18225826.840000015,20603854.0
4,64,9085286.605823863,815636.0,2241555.5,6784451.75,9263428.5,11474369.5,14181335.0,19913763.549999986,23829487.0
