cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,3470628.0065697324,251857.0,1212717.0,1783244.5,2622047.0,3469010.25,4078305.0,44856046.820000015,67404837.0
1,128,3308241.3098034654,251383.0,1218133.0,1822953.25,2660363.5,3513716.75,4082504.0,37220077.95000043,71441247.0
1,256,3396389.470751199,259127.0,1429460.4000000001,2336874.25,3255809.0,4141552.75,4726114.100000001,14481762.560000205,37813362.0
1,512,4545415.273686108,274580.0,1763165.0,3376730.0,4678285.0,5681690.0,6376940.6,9626614.35999998,28934471.0
1,1024,3828513.880413704,424949.0,1187505.0,2216703.5,3868322.0,5412404.25,6319154.6,7240695.74,13089665.0
1,1280,4227503.202776665,507930.0,1281439.0,2408721.5,4251753.0,6055872.0,7119441.0,7863938.400000001,11675879.0
1,1518,4717647.296782065,582074.0,1338091.8,2590051.0,4692990.0,6810192.0,8104760.4,8899756.559999999,11558866.0
