cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1705.6,24.512853771032045,1.9840864040158976,1696.0
1,128,1702.66,23.67638204343448,1.9163818357280888,1695.0
1,256,1701.34,16.031148846334542,1.2975716643957185,1696.0
1,512,1701.5,28.28044082636148,2.2890373624904896,1696.0
1,1024,1709.8866666666668,43.32536388255216,3.506783266907746,1696.0
1,1280,1688.0066666666667,47.49041961865104,3.843905600160042,1691.0
1,1518,1700.9,28.758940638811207,2.327767450022293,1691.0
