cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2319190.587686567,495659.0,1129209.0,1567001.0,2257200.5,3017123.75,3516133.5,4743119.749999998,5497261.0
3,64,2367577.795246801,487513.0,1135656.4,1575521.5,2306457.0,3055513.0,3586030.0,4722858.8999999985,6562400.0
5,64,2250261.4296160876,520672.0,1055191.6,1492220.0,2237777.0,2944890.0,3398946.8,4248958.019999998,4856970.0
1,256,2970383.3373493976,474742.0,1218478.5,2091381.25,3084412.0,3911677.25,4497914.0,5265144.449999998,5842766.0
3,256,2922184.1445783135,459950.0,937067.0,2185761.0,3037469.0,3865528.25,4467825.5,5133485.499999997,5730368.0
5,256,2674009.4522292996,486652.0,1004712.2000000001,1862308.0,2830874.0,3549240.0,3992465.2,4590433.76,4716078.0
1,512,4420254.481481481,475957.0,2683437.0,3574715.0,4523510.0,5439793.0,6194725.0,7233438.6000000015,7823413.0
3,512,4094530.4197530863,559322.0,2300010.0,3116615.0,4204725.0,5297572.0,5849959.0,6504877.4,6719875.0
5,512,3480658.3625,501276.0,1157415.0,2295249.75,3779170.0,4649117.5,5327749.4,5854546.569999998,6050559.0
1,1518,4507878.695652174,701296.0,1253342.8,2448459.0,4462672.0,6562202.0,7759650.8,8417899.64,8425007.0
3,1518,4602661.387096774,696571.0,1349615.8,2430360.0,4518829.0,6691863.0,7884899.0,8683758.879999999,9283471.0
5,1518,4578883.6630434785,674263.0,1331429.2,2544872.25,4634064.0,6583493.0,7857652.300000001,8609953.76,8653055.0
