cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2654321.548148148,353812.0,1158571.4,1728787.0,2505372.0,3254074.0,3868737.6000000006,11443030.920000004,22060417.0
1,128,2744592.684676435,353437.0,1264041.0,1898948.5,2671323.0,3430221.25,4056692.5,8325830.25,13095921.0
1,256,3209357.1505316175,357086.0,1552309.6,2349901.5,3212297.0,4016555.5,4739575.0,6468074.839999983,8879148.0
1,512,4600144.718778908,564748.0,2166305.0,3649948.0,4792448.0,5773045.0,6477808.0,7445573.400000001,8136403.0
1,1024,3976430.5206243033,607845.0,1380302.6,2392194.0,4039547.0,5546720.0,6398369.800000001,7317620.08,8573360.0
1,1280,4372638.320495185,696418.0,1473858.8,2542045.5,4377978.0,6184466.0,7295675.6,8060654.42,8371861.0
1,1518,4838141.742402315,730912.0,1522073.0,2729137.5,4816958.0,6945472.5,8172997.0,8997855.0,9108918.0
