cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,5.299700727272728,5.299700727272728,8280.636363636364,8280.636363636364,0.035304,55.45454545454595
3,64,10,19531.25,6.395927272727272,6.395927272727272,9993.636363636364,9993.636363636364,0.04352,68.0
5,64,10,19531.25,7.472096727272727,7.472096727272727,11675.0,11675.0,0.06652072727272795,103.63636363636397
7,64,10,19531.25,8.57786181818182,8.57786181818182,13402.909090909092,13402.909090909092,0.042356363636363525,66.18181818181802
1,256,10,4882.8125,6.419764727272726,6.419764727272726,3134.6363636363635,3134.6363636363635,0.014581090909090655,7.090909090909008
3,256,10,4882.8125,9.363674909090909,9.363674909090909,4572.090909090909,4572.090909090909,0.0040305454545439545,2.0
5,256,10,4882.8125,9.364200727272728,9.364200727272728,4572.363636363636,4572.363636363636,0.002978909090908033,1.4545454545450411
7,256,10,4882.8125,9.36569018181818,9.36569018181818,4573.090909090909,4573.090909090909,0.0,0.0
1,512,10,2441.40625,8.262935272727272,8.262935272727272,2017.3181818181818,2017.3181818181818,0.06144000000000105,15.0
3,512,10,2441.40625,9.653653090909092,9.653653090909092,2356.863636363636,2356.863636363636,0.03450909090909171,8.454545454545496
5,512,10,2441.40625,9.69839709090909,9.69839709090909,2367.772727272727,2367.772727272727,0.00037236363636417025,0.09090909090946298
7,512,10,2441.40625,9.698024727272728,9.698024727272728,2367.681818181818,2367.681818181818,0.0026065454545438627,0.6363636363635123
1,1518,10,823.4519104084321,9.934896,9.934896,818.090909090909,818.090909090909,0.011040000000001271,0.9090909090908781
3,1518,10,823.4519104084321,9.941093818181818,9.941093818181818,818.6363636363636,818.6363636363636,0.005771636363636645,0.5454545454545041
5,1518,10,823.4519104084321,9.918887999999999,9.918887999999999,816.7727272727273,816.7727272727273,0.06513600000000075,5.363636363636374
7,1518,10,823.4519104084321,9.881477818181818,9.881477818181818,813.7272727272727,813.7272727272727,0.1029236363636361,8.545454545454504
