cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,43257221.82489806,94884.0,188165.2,228022.0,368579.0,485624.75,631834.1000000001,1213777796.4999995,4446855157.0
3,64,57177014.307891175,63721.0,151475.2,200152.5,353649.0,604853.0,46295241.400000006,1399527841.7800002,2275852613.0
5,64,45562450.776521936,80382.0,160959.0,207901.5,358306.0,3910989.5,93199845.5,797843231.7999998,2409158038.0
7,64,53840162.09839341,72290.0,164561.0,242487.0,2603675.0,19931785.5,75784268.0,990878412.2999996,2306130471.0
1,256,101193976.62586315,92557.0,177461.0,277035.75,430144.0,591311.5,709824.5,1269059218.1000001,2094110187.0
3,256,10937486.446939988,92036.0,194450.0,419866.5,4928360.0,13333778.0,18465481.8,103681024.94000147,529594104.0
5,256,4829733.6448470205,91035.0,204381.5,1303883.0,3778815.0,7307160.0,10598915.4,14212648.799999997,184958168.0
7,256,4006021.6682513272,88362.0,199272.0,1293991.0,3661425.0,6087012.0,8393227.0,11940508.4,96289778.0
1,512,304052496.79741806,128335.0,186986.4,346194.0,454221.0,1087390968.5,1188249968.9,1535902644.0699997,1676370569.0
3,512,6468605.039823009,107205.0,248404.6,595073.25,3889973.0,11145568.75,15390410.500000002,21292622.880000003,128865285.0
5,512,4740302.825923701,106951.0,281267.00000000006,1361733.0,3850807.0,7395639.0,10613804.700000001,14397479.810000002,65390655.0
7,512,4000811.7553271875,103199.0,294403.80000000005,1356090.0,3695862.0,6163833.0,8489007.8,12028561.96,49781454.0
1,1518,14821897.616550853,172292.0,328265.0000000001,527633.0,1598312.0,35640659.0,41057054.8,50420614.64000005,145540615.0
3,1518,5771841.108597285,159612.0,393523.6,688268.0,2710181.0,10880575.25,15420578.3,21386746.779999994,43387815.0
5,1518,4353956.271566731,144911.0,409163.0,745266.0,2790170.0,7354972.0,9914750.0,15598804.079999985,34139569.0
7,1518,3793949.179916318,146231.0,419047.8,768157.5,2853798.0,6155580.0,8478544.7,12704089.819999997,27136280.0
