cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,13141016.544973545,171402.0,219596.6,426560.0,3710694.0,31360138.0,40597080.6,45941706.16000001,47883009.0
3,64,6299379.829608939,133180.0,355884.2,650242.5,3968195.0,11035463.5,14566056.7,19675282.92,20288362.0
5,64,4742781.381642512,133558.0,362359.0,1394295.5,3878175.5,7441400.0,10781497.7,15325709.280000003,17724251.0
7,64,4113330.31042654,133078.0,385542.2,1423057.0,3805342.0,6239325.5,8558194.7,12993360.440000018,15454301.0
1,256,12094941.054545455,194308.0,271223.8,457233.0,1485523.0,22103237.0,39863747.6,44198019.45999999,44256961.0
3,256,6394916.393939394,126625.0,374927.2,636484.5,3805846.0,11940901.0,15453298.4,18965915.2,19158789.0
5,256,4816444.279661017,142545.0,357253.60000000003,1411478.0,3912056.5,8392110.0,10197607.999999996,12906682.299999999,14284038.0
7,256,4149718.5423728814,136252.0,391638.4,1500992.0,3891298.0,6329640.75,8640207.4,11007024.89,13291247.0
1,512,11562043.666666666,182060.0,350976.6,453079.0,2354163.0,19628204.25,37515814.9,39104460.25,39288742.0
3,512,6105401.585365853,186144.0,310847.0,572877.0,2803272.0,10934825.0,14455966.0,18404884.6,18867897.0
5,512,4638459.24,142024.0,373059.9000000001,1429632.5,3904881.0,7615235.0,9641429.0,11941007.669999998,12047934.0
7,512,3833397.6808510637,121590.0,344049.80000000005,1016872.5,3711513.0,6144107.0,8577488.0,9792267.78,9852462.0
1,1518,13552195.666666666,229739.0,269939.0,515250.0,790619.0,30833969.0,42215472.0,42849092.2,42899754.0
3,1518,5503333.090909091,223172.0,458005.1,745904.0,2829500.5,9686108.25,14665213.700000003,15519290.79,15566688.0
5,1518,4318034.823529412,250125.0,439297.4,762428.0,3336756.5,7084323.25,10427400.2,11788242.950000001,12166352.0
7,1518,3741348.128205128,198905.0,416944.60000000003,761048.5,2700881.0,5900497.0,8440912.8,11105259.079999994,12018868.0
