cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.006138867667578087,0.0018100034987363748,0.0036200069974727496,0.005037783375314908,0.0020922342062466154,0.001386513218653629,0.002773026437307258,0.002512562814070352,0.004046633461331458,0.0013556657422672189,0.0027113314845344377,0.005012531328320802
3,64,0.005890481832171767,0.0030950533761659625,0.006190106752331925,0.00512820512820511,0.0017026950369115462,0.0014721595366329746,0.0029443190732659492,0.002551020408163265,0.004046423143200409,0.0021908671092725446,0.004381734218545089,0.00510204081632653
5,64,0.026921035891722917,0.011992861699088418,0.023985723398176836,0.028097108408580818,0.008913429269194684,0.003841049505890674,0.007682099011781348,0.010075630678645755,0.017865790977078917,0.009015813250795778,0.018031626501591555,0.017879978078187794
7,64,0.06084694815642928,0.01374290566482788,0.02748581132965576,0.06422897314857112,0.01302890155685398,0.004324224763793184,0.008648449527586368,0.012755185047799406,0.047609530480121356,0.011558194886273285,0.02311638977254657,0.05044144212909956
1,256,0.006486245496572902,0.0014891656417570396,0.0029783312835140793,0.007518796992481258,0.0022316408409674676,0.00129342320334889,0.00258684640669778,0.002512562814070352,0.004254604655605416,0.0011547960006220346,0.002309592001244069,0.005012531328320802
3,256,0.006370712054468045,0.005003678153578533,0.010007356307157066,0.005115089514066473,0.0021942621970843616,0.0020831046791128767,0.0041662093582257535,0.0025542825825982567,0.004176449857383681,0.0034372587056728933,0.0068745174113457866,0.002570694087403599
5,256,0.026694532565386044,0.012602905533116611,0.025205811066233222,0.02316606153764611,0.009044205636949975,0.004863904783554586,0.009727809567109173,0.007792207792207792,0.017579465250431515,0.009015123996911881,0.018030247993823762,0.015384615384615385
7,256,0.06716762955763625,0.010449417874944309,0.020898835749888618,0.0690050377833753,0.016998127520442056,0.004124627146199949,0.008249254292399899,0.017413043074695395,0.05009935613371495,0.00830707544242345,0.0166141508848469,0.05143706390589184
1,512,0.006692836638258448,0.0019521036272001403,0.0039042072544002806,0.007518796992481258,0.0021611512577770016,0.0012046857376989191,0.0024093714753978383,0.0025094142391153765,0.004531685380481428,0.0015387439774634467,0.0030774879549268935,0.005012531328320802
3,512,0.007922103357188872,0.0047892653922555735,0.009578530784511147,0.007653061224489832,0.0021917199874808926,0.0019958410220153647,0.0039916820440307295,0.002551020408163265,0.005659881395652703,0.0033200271888941093,0.0066400543777882185,0.005108565165196513
5,512,0.024338449259024956,0.01298185655988548,0.02596371311977096,0.02310658493177775,0.008557679881859848,0.005342134823976774,0.010684269647953548,0.007741948373691361,0.01571115088649398,0.008480851187230205,0.01696170237446041,0.015384615384615385
7,512,0.06460834279813478,0.013379222330593634,0.026758444661187267,0.06783919597989951,0.012695326021370664,0.004687519837826806,0.009375039675653613,0.01262634314319421,0.051843398286092995,0.01113224128558799,0.02226448257117598,0.05303030303030303
1,1518,0.0028669850622814277,0.001469498003829007,0.002938996007658014,0.0025188916876573986,0.0009085467396122266,0.0012084834778219441,0.0024169669556438882,0.0,0.0018884691091231775,0.00124076801354672,0.00248153602709344,0.0025188916876574307
3,1518,0.0068620133020433505,0.004651723536066343,0.009303447072132686,0.007653061224489832,0.0024060983569646195,0.0017909264860652763,0.0035818529721305527,0.002551020408163265,0.004385412971023459,0.003355002391012788,0.006710004782025576,0.0038267308598042803
5,1518,0.02601792193790088,0.009592622933546548,0.019185245867093095,0.023136246786632397,0.009217795811479178,0.0038949326940961207,0.007789865388192241,0.008949301501934806,0.01680012612642171,0.006546206350341125,0.01309241270068225,0.01540438995451849
7,1518,0.06595601332994387,0.014727999066489453,0.029455998132978906,0.06891959798994973,0.01510848302576291,0.005385856309768214,0.010771712619536428,0.017179181421791815,0.050777384400701724,0.012638008748357764,0.025276017496715528,0.05263190954773869
