cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1827.3333333333333,212.614570421586,17.209162279083785,1696.0
1,256,1892.8666666666666,259.5685308781136,21.009646524071513,1747.0
1,512,1919.34,301.9001121784047,24.43599237930823,1737.0
1,1518,1900.5333333333333,220.05898199245482,17.811717816746864,1789.0
