cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,44027028.354445636,229191.0,925242.0,1402415.0,2193156.0,3021235.0,4008853.5999999996,674977658.5600002,2058568970.0
3,64,2761131.7340800595,234130.0,1005021.0,1517994.0,2343398.0,3228534.0,4159368.0,12464414.199999973,100547698.0
5,64,2704284.070720631,243568.0,1047665.5,1564633.25,2399927.5,3286932.5,4151362.0,9351822.400000002,87495905.0
1,256,3396979.103709468,239802.0,972600.8,2156252.5,3089052.0,4027612.0,5376162.600000004,10204446.37999998,74517135.0
3,256,3179023.594745023,242596.0,1024268.3999999999,2104213.5,3063439.0,4014624.0,4831247.0,7318922.159999991,52877590.0
5,256,3161302.46347088,255197.0,1081294.0,2141430.0,3106019.0,4068663.0,4843587.0,6499670.000000008,35225960.0
1,512,3867795.2409139024,281479.0,988604.0,2248965.25,3875510.5,4970893.75,6142664.0,10577940.749999994,37591092.0
3,512,3572445.110832974,281839.0,987725.8,2155874.0,3727692.0,4735487.0,5509019.4,7818637.319999998,30282019.0
5,512,3662981.0838251645,260548.0,1035893.0,2270250.0,3814555.0,4881737.0,5749468.0,7619668.600000002,23896837.0
1,1518,4709250.817680381,609121.0,1308264.1,2544341.5,4650863.0,6853659.75,8143453.300000001,9497065.51,12319147.0
3,1518,4661264.762450951,577078.0,1305546.5,2496638.25,4645700.5,6765729.0,8060916.0,9005475.5,12222049.0
5,1518,4668314.545167118,611917.0,1305294.6,2490240.0,4645673.0,6769048.0,8102245.2,9057538.18,11247795.0
