cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.2935817283654406,0.03410373738782265,0.0682074747756453,0.29166666666666663,0.0026614129773018386,0.003226039656332195,0.00645207931266439,0.0,0.01169776667902642,0.00662629532069256,0.01325259064138512,0.010471204188481676
