cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
3,64,2606029.8921232875,612654.0,1221149.9,1708302.5,2509949.0,3419989.5,4144397.3000000007,4842498.739999997,5452123.0
3,256,3254782.0552486186,494504.0,1343645.0,2370435.0,3359927.0,4248741.0,4947881.0,5483040.8,5677456.0
3,512,4194942.609195402,485316.0,1196672.4,3298478.5,4638874.0,5527578.5,6262522.4,6954788.600000001,7210888.0
3,1518,4809327.031914894,697506.0,1487879.5,2759952.0,4807630.0,6899348.75,8065004.899999999,8809881.54,8860029.0
