cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,129138.74756119927,60207.0,103852.0,111108.0,111941.0,113978.0,133117.0,210442.25000000064,3844351.0
1,128,126174.50282334167,60792.0,99451.1,100332.0,101192.0,103565.0,111473.80000000002,199889.02999999994,4451181.0
1,256,155851.37072513127,66202.0,102926.50000000001,104173.0,105889.5,108481.0,119964.2,1075324.479999994,5221414.0
1,512,305273.67420981935,75843.0,80615.90000000002,115795.0,323751.0,362848.75,371825.2,756271.6399999976,9269507.0
1,1024,515082.14305921114,101643.0,139063.0,143742.0,392600.0,637086.5,645438.0,4405504.0,17425028.0
1,1280,671948.9991445537,114136.0,154380.0,403119.5,663733.5,913721.75,942390.0,3823946.4400002686,19033733.0
1,1518,705576.2719478467,126388.0,165190.0,426313.0,693301.0,953908.25,969995.0,5628279.909999984,19194031.0
