cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2504065.4647887326,695997.0,1132869.3,1618739.5,2381746.5,3150799.0,3918362.3,6234682.010000004,8615288.0
3,64,2577709.920068027,448482.0,1182488.6,1687780.0,2478198.0,3273846.25,3994297.1000000024,5543045.2700000005,6251115.0
5,64,2318854.1132743363,457854.0,1047258.8,1506933.0,2271204.0,3048385.0,3560936.6000000006,4998790.5600000005,5591334.0
1,256,3170982.5748502994,472517.0,1337668.4,2314253.0,3202397.0,4024938.5,4634522.800000001,7177186.22,7542353.0
3,256,2954595.6514285714,374024.0,1130896.8,1969945.5,3037258.0,3906311.5,4453116.6,6130764.199999997,6734539.0
5,256,2801014.7352941176,415171.0,935446.6000000001,2013627.25,2888609.5,3722780.0,4279683.7,5274484.0600000005,5614058.0
1,512,4110432.4691358022,509967.0,1166908.0,3357617.0,4425854.0,5381730.0,5887832.0,6793193.800000006,8514665.0
3,512,4323090.847058823,568534.0,1402937.6,3442787.0,4625979.0,5589882.0,6368739.6,6937874.96,6999242.0
5,512,3844648.9024390243,508254.0,1253776.4000000001,2982772.0,4136784.5,5064839.25,5810894.900000001,6582642.56,6686018.0
1,1518,4758258.25,680894.0,1442669.9,2679667.25,4744299.5,6848641.25,8096863.0,9244802.49,9460164.0
3,1518,4706661.301075269,684600.0,1391574.6,2491948.0,4644323.0,6812368.0,8030008.4,8979880.96,9178727.0
5,1518,4669636.042553191,675212.0,1308817.6,2528875.25,4673095.0,6796928.25,7980765.9,8735104.79,8911709.0
