cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2619048.855928175,233514.0,947906.6000000001,1414518.0,2197941.0,3032674.0,3712338.0,14332771.999999978,112646171.0
3,64,2540968.487942438,239792.0,1002281.0,1505721.5,2304523.0,3132967.5,3810569.0,8609489.3,88457175.0
5,64,2559909.894057983,243086.0,1033568.2,1540957.0,2348980.0,3173041.0,3831628.1999999993,8497723.54,105052137.0
1,256,3149770.1148900436,254646.0,1021488.4,2184445.0,3108331.0,3983522.0,4588339.6,7770597.68,44574361.0
3,256,3144728.72438108,254581.0,1098020.8,2206148.0,3128109.0,4032636.0,4654905.4,6298233.960000005,48889135.0
5,256,3167685.2699479507,268110.0,1124286.0,2216326.0,3171947.0,4074596.0,4683286.8,6128450.3999999985,31831675.0
1,512,4208285.201239486,285987.0,1286733.4000000004,3089324.5,4412061.0,5430821.5,6198436.0,8869499.639999997,27656418.0
3,512,3975125.4390885187,299283.0,1168268.2000000004,2658356.75,4207428.5,5228533.0,6016156.699999999,7417947.119999999,22955984.0
5,512,4233985.121593653,304147.0,1394611.5,3003453.5,4478935.5,5516365.0,6238554.5,7357882.099999991,25016587.0
1,1518,4613233.995004541,609535.0,1272245.5,2443085.5,4582604.0,6700540.75,7986292.5,8942360.8,12156070.0
3,1518,4615383.347283519,610622.0,1264810.0,2464659.0,4585658.0,6738502.5,7994528.0,8892142.3,11345758.0
5,1518,4651516.689108911,617270.0,1263884.4000000001,2507442.0,4645027.0,6765129.0,8036117.2,9004415.799999997,12194687.0
