cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,4343680.043624161,694932.0,1162848.0,1655662.25,2469127.5,5939127.25,11263828.5,15018345.0,16746709.0
3,64,3208951.9601226994,416008.0,1193278.3,1727710.0,2636673.0,4291297.75,6318500.5,8537879.45,9122994.0
5,64,2814596.5152905197,446706.0,1063517.4,1600205.0,2498261.5,3710801.0,5123145.3,7002689.440000003,9782161.0
1,256,5180092.912280702,487186.0,1563352.0,2389200.5,3238812.0,7605982.5,12826701.0,15959816.700000003,16419593.0
3,256,3755259.115183246,494525.0,1547978.0,2383307.0,3307565.0,4713007.5,7142511.0,10030003.1,10595481.0
5,256,3394779.8585858587,359588.0,1213667.2000000004,2178713.25,3176157.0,4412690.0,5923881.4,7579423.49,8683594.0
1,512,6229012.494117647,927965.0,1701355.2000000002,3719256.0,4720981.0,8501254.0,13207088.200000003,17752565.4,17980050.0
3,512,4759602.221052632,487485.0,1585638.2000000002,3238288.0,4550358.0,5706618.5,7388907.400000001,12477566.940000001,12710028.0
5,512,3944566.15625,544623.0,1126178.0,2453736.25,3984191.5,5065502.25,6784380.5,8272371.199999999,8530243.0
1,1518,5780540.469026549,690270.0,1532471.5999999999,2979007.0,5220452.0,7681294.0,12212708.2,14450702.76,14737418.0
3,1518,4952650.884615385,696312.0,1361731.7000000002,2838843.5,4922542.0,7081771.75,8514083.7,9798304.4,10001162.0
5,1518,4806926.734042553,677932.0,1408199.0,2662834.25,4824975.5,6948714.5,8223984.9,9007491.169999994,9911945.0
