cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.053064179719986844,0.0025054730632612667,0.005010946126522533,0.05343511450381677,0.0496003964018685,0.002035950565554408,0.004071901131108816,0.04859335038363171,0.0024033724422508345,0.0013302476839909415,0.002660495367981883,0.002544529262086514
3,64,0.08886319119571535,0.03324088743160349,0.06648177486320699,0.0692307692307692,0.08130769107659191,0.030968239158982495,0.06193647831796499,0.0639386189258312,0.006707588090596069,0.002682479184648587,0.005364958369297174,0.005154639175257732
5,64,0.08207243662462976,0.0051584463800390095,0.010316892760078019,0.08268733850129195,0.07238370149620084,0.004554892484205228,0.009109784968410455,0.07225818482111937,0.006674554550393458,0.002039981122231727,0.004079962244463454,0.007731958762886598
7,64,0.21441662432010136,0.006541376067599404,0.013082752135198808,0.217283950617284,0.15135036619896675,0.0055091727568568555,0.011018345513713711,0.15308641975308643,0.017891684940057925,0.0025291449493813714,0.005058289898762743,0.017412935323383085
1,256,0.045129768604344714,0.00326576869640477,0.00653153739280954,0.04404174636732777,0.04255224784719099,0.0028667036561424767,0.005733407312284953,0.041451055404543774,0.0025062956859287135,0.0012859793407669635,0.002571958681533927,0.002577319587628866
3,256,0.10772042072442792,0.003705571797907076,0.007411143595814152,0.10709523877793864,0.09389465612651891,0.004183846067045547,0.008367692134091094,0.09421282207344289,0.01278533928330853,0.002085928186452127,0.004171856372904254,0.013297872340425532
5,256,0.14131688480572735,0.00505661457732801,0.01011322915465602,0.14190119138076873,0.1183114172049368,0.0046348418618091195,0.009269683723618239,0.11796246648793565,0.021146234361695906,0.002236439496454931,0.004472878992909862,0.021361853832442067
7,256,0.19231746205427958,0.004919651121448399,0.009839302242896798,0.1920087684336389,0.12312284488960198,0.005697121871809851,0.011394243743619702,0.12355232820077916,0.02750819196127087,0.0028622216787584764,0.005724443357516953,0.028277634961439587
1,512,0.05062100419018576,0.0025444756729040715,0.005088951345808143,0.051150895140664954,0.04642343225540353,0.001927886494443937,0.003855772988887874,0.046153846153846156,0.0039139421391568,0.0015325426919192183,0.0030650853838384367,0.002577336707784487
3,512,0.06350743321772734,0.0026289867402168325,0.005257973480433665,0.06266318537859006,0.051140921900777486,0.0028479855936740486,0.005695971187348097,0.05194805194805195,0.012006130926769231,0.0023883379474029446,0.004776675894805889,0.011678901063313003
5,512,0.08355349173715848,0.0036397580531984264,0.007279516106396853,0.08398950131233596,0.06459844626645664,0.003316080509774116,0.006632161019548232,0.06553091203913647,0.018300205544021415,0.0020796973217123904,0.004159394643424781,0.01837270341207349
7,512,0.11487721712122687,0.003429908311043128,0.006859816622086256,0.115979381443299,0.06756447983105884,0.0031850284276706132,0.0063700568553412265,0.0674449902429177,0.024336392966302054,0.0028417563352960288,0.0056835126705920575,0.023316062176165803
1,1518,0.0242024659474059,0.0021424370549932552,0.0042848741099865105,0.024076644305651984,0.01737944607640445,0.001579267572125826,0.003158535144251652,0.017721518987341773,0.003446584690163993,0.0012118000971487726,0.002423600194297545,0.0025380710659898475
3,1518,0.038801654001457915,0.00297461296102156,0.00594922592204312,0.038363171355498715,0.022063324070525168,0.0018054577330577901,0.0036109154661155803,0.022900763358778626,0.009929404382167386,0.0017637887275646971,0.0035275774551293943,0.01020408163265306
5,1518,0.04954407342889194,0.003429407515087769,0.006858815030175538,0.04909560723514217,0.025991153139046354,0.0024114806967038783,0.004822961393407757,0.02577319587628866,0.016608741130091212,0.002095979653481315,0.00419195930696263,0.015544041450777202
7,1518,0.06444432541522345,0.004734272088612197,0.009468544177224394,0.06476683937823835,0.029236253225478834,0.0028880264302325663,0.005776052860465133,0.02868322998259356,0.022820382951705315,0.0033521799261641057,0.0067043598523282115,0.023255813953488372
