cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,794663.9226744187,138247.0,217549.7,371223.25,617871.0,1131142.25,1600237.0,2210695.0199999996,6511630.0
3,64,588174.356484327,101337.0,184326.0,351598.5,520588.0,801687.5,1008432.8,1477896.4200000002,2790059.0
5,64,582755.7830788804,100694.0,191711.60000000003,351272.25,534081.0,788475.0,990170.3,1406905.9399999992,2915496.0
7,64,591824.299375,83413.0,184716.40000000002,347954.5,570971.5,825499.75,1015717.8,1419634.04,3393145.0
1,256,788176.5194552529,119412.0,196619.8,373106.0,613735.5,1119118.75,1614650.7999999998,2367551.9000000004,3100275.0
3,256,573168.282868526,93257.0,155568.40000000002,350872.5,527327.0,798670.5,1015527.9000000001,1388603.35,1663375.0
5,256,545654.9624217119,97169.0,161819.8,349982.5,480993.0,745707.5,939192.8,1330982.5599999982,1561920.0
7,256,557281.4317718941,88333.0,147693.0,350446.0,474147.0,774746.0,992354.0,1327990.2000000002,1626173.0
1,512,812641.8014184397,164842.0,214402.5,389704.0,627150.5,1175656.25,1625140.2999999998,2291538.29,2526604.0
3,512,589081.8314176245,107062.0,168854.0,371297.0,551965.0,772473.0,1024120.0,1532561.1999999993,1721332.0
5,512,578503.6086956522,115688.0,179253.80000000002,363157.0,504702.0,771685.0,993294.0000000001,1359303.3199999998,1800721.0
7,512,552970.2346153846,113318.0,160675.3,343730.25,474657.0,757570.0,965467.3,1316445.8600000013,1722299.0
1,1518,857363.4523809524,218472.0,290062.0,484179.0,745443.5,1143165.0,1643899.0,2287008.5,2578290.0
3,1518,681332.775,159672.0,235263.30000000002,421925.5,680217.0,946254.25,1133916.0,1374594.0,1446029.0
5,1518,705435.3504273504,158189.0,277326.80000000005,409397.0,664887.0,919783.0,1199070.7999999998,1468996.8800000004,1519985.0
7,1518,690346.1596638656,150723.0,234678.2,411852.0,681627.0,953528.0,1190124.4,1476701.699999999,1865582.0
