cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1885.8133333333333,247.2675847920404,20.01399990887603,1793.0
2,64,1842.92,211.72411356920747,17.13708811951551,1770.5
3,64,1818.42,184.1927349273038,14.90868033976676,1741.0
4,64,1823.86,276.66205690938784,22.393207692107467,1692.5
5,64,1817.4666666666667,206.01099215548885,16.674664338615457,1744.5
6,64,1874.7866666666666,289.47081802642714,23.429957187779678,1764.5
7,64,nan,nan,-999.0,nan
1,128,1906.9466666666667,287.8957863919203,23.302473097958455,1737.0
2,128,1820.7533333333333,214.71838724762773,17.37944658788274,1711.0
3,128,1816.56,216.58856479509714,17.530819980784713,1739.5
4,128,1850.24,219.97013979174537,17.804526870960785,1747.0
5,128,1810.2133333333334,204.0924165393925,16.519373574409542,1732.0
6,128,1830.0733333333333,220.09776908354968,17.814857269248478,1747.0
7,128,nan,nan,-999.0,nan
1,256,1932.3133333333333,308.1079926836621,24.938462284415436,1752.0
2,256,1844.4066666666668,251.88656432785154,20.38786313112803,1676.5
3,256,1839.46,265.16441767326177,21.46258125832867,1705.0
4,256,1830.0,247.6641543165529,20.0460985053586,1671.5
5,256,1835.8866666666668,258.6399437227144,20.93448607285768,1702.5
6,256,1811.36,231.68597367989287,18.75281412247,1674.0
7,256,nan,nan,-999.0,nan
1,512,1959.1666666666667,362.37167690400724,29.330600347941413,1752.0
2,512,1872.0466666666666,247.22398310484,20.010470759819214,1754.5
3,512,1843.96,260.0050481561208,21.044978517828895,1720.0
4,512,1833.2,242.27909525999138,19.610228306044178,1692.0
5,512,1843.56,246.71920557589354,19.969613736741053,1676.5
6,512,1902.8,249.81609235595698,20.22027777661549,1774.5
7,512,nan,nan,-999.0,nan
1,1024,1905.38,299.73899023428146,24.261069756801476,1708.0
2,1024,1878.36,259.12432743119024,20.973692406779037,1681.0
3,1024,1809.1666666666667,219.3315425458809,17.752838392540525,1659.0
4,1024,1824.9133333333334,235.86173737076467,19.090803164579597,1664.0
5,1024,1840.9733333333334,251.4577750283777,20.35315664500365,1674.0
6,1024,1907.2466666666667,247.64065193115792,20.044196206925335,1840.5
7,1024,nan,nan,-999.0,nan
1,1280,1903.7466666666667,261.44840629760114,21.161804869072398,1785.5
2,1280,1861.3066666666666,227.71139472781965,18.431109104598363,1693.0
3,1280,1769.34,190.90304100947859,15.451816899417736,1654.0
4,1280,1796.1733333333334,187.78437090331974,15.199389702893086,1664.0
5,1280,1826.7,221.1128746440002,17.897020576709224,1666.5
6,1280,1861.46,230.1166843147189,18.625794815681388,1695.5
7,1280,nan,nan,-999.0,nan
1,1518,1889.6666666666667,263.1332151000494,21.298174394609077,1807.0
2,1518,1831.2733333333333,193.18926459706697,15.636865330703813,1679.0
3,1518,1804.02,192.6244176283647,15.591146247914821,1671.5
4,1518,1800.0866666666666,167.9937275284077,13.597522094426722,1692.5
5,1518,1803.7466666666667,174.86631795619064,14.153794055068374,1695.0
6,1518,1835.48,200.25642628057324,16.20888601594106,1691.0
7,1518,nan,nan,-999.0,nan
