cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.04716030287095274,0.009791242529602054,0.019582485059204107,0.04712041884816753,0.0233752857172827,0.005719677925038459,0.011439355850076919,0.020942408376963352,0.011746660068901054,0.005796336980650046,0.011592673961300093,0.010471204188481676
2,64,0.007288059538433028,0.020187846895786735,0.04037569379157347,0.00512820512820511,0.002428359038944542,0.006157273858640417,0.012314547717280834,0.0,0.0034388030342527467,0.013597397950764574,0.027194795901529147,0.0
3,64,0.007680867357071313,0.016447906131217847,0.032895812262435695,0.00512820512820511,0.0025605364150885985,0.007177990407626891,0.014355980815253782,0.0,0.0034115882358306832,0.008508135293724257,0.017016270587448513,0.0
4,64,0.003977731934360444,0.004011288556127214,0.008022577112254427,0.00512820512820511,0.001707236335365938,0.0024144215958122575,0.004828843191624515,0.0,0.0009935244434881854,0.0020222366221600255,0.004044473244320051,0.0
5,64,0.004123801251930844,0.003577267853090425,0.00715453570618085,0.00512820512820511,0.0012784173498459211,0.00221429334521054,0.00442858669042108,0.0,0.001139608632244862,0.0021320215399913012,0.0042640430799826025,0.0
6,64,0.0036971776110214885,0.0035359860898671693,0.007071972179734339,0.005115122972265795,0.0012791516289307157,0.0022155738594636996,0.004431147718927399,0.0,0.0009956974242688527,0.0020266502136299528,0.0040533004272599055,0.0
7,64,0.005397917025571902,0.003972077834479613,0.007944155668959226,0.00512820512820511,0.0011338089837002092,0.0021211890016847143,0.004242378003369429,0.0,0.0024173214453785314,0.002827040802599673,0.005654081605199346,0.0
1,128,0.036745568809020974,0.02344388712555989,0.04688777425111978,0.030927835051546393,0.015797870825276412,0.008855040365547186,0.017710080731094372,0.015384615384615385,0.01263206315502221,0.014540761323178351,0.029081522646356703,0.0103359863255168
2,128,0.0048114369180358935,0.004319497709501143,0.008638995419002286,0.005102040816326481,0.0009899052683679224,0.002014862077894147,0.004029724155788294,0.0,0.0019834370903986567,0.00301243139705627,0.00602486279411254,0.0
3,128,0.004666131056027108,0.003855332574327099,0.007710665148654198,0.005102040816326481,0.0015596984596259434,0.002351353570518212,0.004702707141036424,0.0,0.001269769586182446,0.0021993262152479047,0.004398652430495809,0.0
