cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1705.18,25.05595604508703,2.028045457009398,1700.0
2,64,1669.8533333333332,32.04796128027838,2.5939829302033104,1659.0
3,64,1652.6466666666668,19.306695441967506,1.5626965465013427,1647.0
4,64,1651.22,26.409813832487853,2.137627591102955,1642.0
5,64,1659.0133333333333,29.51586842511819,2.3890336797179543,1649.0
6,64,1656.36,18.15021762954924,1.4690904765757296,1649.0
7,64,nan,nan,-999.0,nan
1,128,1698.54,32.87423104297143,2.6608617447844836,1690.0
2,128,1670.4866666666667,44.48336568001822,3.600512689179027,1654.0
3,128,1652.6866666666667,29.768246318667963,2.409461311357404,1644.0
4,128,1646.1266666666668,16.11471239444116,1.3043353525904422,1642.0
5,128,1651.0666666666666,22.69674474946181,1.8370893529354362,1644.0
6,128,1659.64,22.656060263573334,1.8337963240592217,1649.0
7,128,nan,nan,-999.0,nan
1,256,1687.5666666666666,30.10989132420699,2.4371142813796496,1690.0
2,256,1677.44,58.213570010207526,4.711844400710788,1654.0
3,256,1651.8933333333334,31.43992083676774,2.5447677393352706,1644.0
4,256,1649.42,19.331242415668306,1.564683394594681,1642.0
5,256,1657.1466666666668,37.109277665954224,3.003649186162079,1647.0
6,256,1659.6066666666666,32.89840860723949,2.6628186926370745,1649.0
7,256,nan,nan,-999.0,nan
1,512,1694.8666666666666,26.043467937704115,2.107975314962573,1690.0
2,512,1673.38,58.36810430363487,4.724352507412959,1654.0
3,512,1652.24,32.51085562290438,2.6314499008090024,1642.0
4,512,1644.8133333333333,15.858283499658958,1.2835798302637613,1639.0
5,512,1651.9666666666667,17.34835887211109,1.4041875047131498,1647.0
6,512,1660.2933333333333,23.42720545766301,1.8962133200323024,1649.0
7,512,nan,nan,-999.0,nan
1,1024,1698.4666666666667,37.98853628252724,3.0748169532058682,1685.0
2,1024,1671.76,51.228986586371846,4.146507653778258,1654.0
3,1024,1652.5933333333332,37.93504917033265,3.0704876713896283,1642.0
4,1024,1645.18,16.410594139152913,1.3282842143738662,1639.0
5,1024,1652.8466666666666,20.34624835742998,1.646838638853751,1644.0
6,1024,1660.6533333333334,20.71005767468765,1.6762856027514772,1654.0
7,1024,nan,nan,-999.0,nan
1,1280,1704.72,45.311090621759845,3.667509286903396,1690.0
2,1280,1665.7933333333333,39.956525819389704,3.234107312451897,1649.0
3,1280,1656.1333333333334,32.55532043904481,2.6350489120862903,1642.0
4,1280,1649.2,25.478356828231025,2.062234852446977,1642.0
5,1280,1658.0266666666666,47.32102375148797,3.830194587967185,1644.0
6,1280,1654.4866666666667,24.965773014714014,2.020745983593997,1646.5
7,1280,nan,nan,-999.0,nan
1,1518,1699.9933333333333,40.711750419531484,3.2952356851463946,1686.0
2,1518,1670.7866666666666,37.65077895018317,3.047478653992698,1659.0
3,1518,1652.0266666666666,30.332149427445607,2.455103997507308,1642.0
4,1518,1646.6466666666668,15.700588807076278,1.2708159187885713,1642.0
5,1518,1652.9933333333333,25.88603141121138,2.095232299619397,1639.0
6,1518,1659.7,24.206817221601025,1.959315605702045,1649.0
7,1518,nan,nan,-999.0,nan
