total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1840,503,366
0,0,1819,504,361
0,0,1819,504,361
0,0,1825,503,363
0,0,1825,503,363
0,0,1820,503,362
0,0,1820,503,362
0,0,1861,503,370
0,0,1861,503,370
0,0,1809,504,359
0,0,1809,504,359
0,0,1864,504,370
0,0,1864,504,370
0,0,1824,504,362
0,0,1824,504,362
0,0,1814,504,360
0,0,1814,504,360
0,0,1871,503,372
0,0,1871,503,372
0,0,1829,504,363
0,0,1829,504,363
0,0,1819,504,361
0,0,1819,504,361
0,0,1809,504,359
0,0,1809,504,359
0,0,1819,504,361
0,0,1819,504,361
0,0,1819,504,361
0,0,1819,504,361
0,0,1962,502,391
1,5,1962,502,391
1,5,1819,504,361
1,5,1819,504,361
1,5,1819,504,361
1,5,1819,504,361
1,5,2116,504,420
1,5,2116,504,420
1,5,1824,504,362
1,6,1824,504,362
1,6,1941,503,386
1,6,1941,503,386
1,6,1829,504,363
1,6,1829,504,363
1,6,1819,504,361
1,6,1819,504,361
1,7,1820,503,362
1,7,1820,503,362
1,7,1825,503,363
1,7,1825,503,363
1,7,1916,503,381
1,7,1916,503,381
1,7,1956,503,389
1,8,1956,503,389
1,8,1814,504,360
1,8,1814,504,360
1,8,1809,504,359
1,8,1809,504,359
1,8,1871,503,372
1,8,1871,503,372
1,9,1824,504,362
1,9,1824,504,362
1,9,1982,502,395
1,9,1982,502,395
1,9,1819,504,361
1,9,1819,504,361
1,9,1805,503,359
1,9,1805,503,359
2,10,1881,503,374
2,10,1881,503,374
2,10,1819,504,361
2,10,1819,504,361
2,10,1819,504,361
2,10,1819,504,361
2,10,2238,502,446
2,11,2238,502,446
2,11,1814,504,360
2,11,1814,504,360
2,12,1824,504,362
2,12,1824,504,362
2,12,1819,504,361
2,12,1819,504,361
2,12,1824,504,362
2,12,1824,504,362
2,12,1947,502,388
2,12,1947,502,388
2,13,1819,504,361
2,13,1819,504,361
2,13,2017,503,401
2,13,2017,503,401
2,13,1814,504,360
2,13,1814,504,360
2,13,1824,504,362
2,14,1824,504,362
2,14,1819,504,361
2,14,1819,504,361
2,14,2023,502,403
2,14,2023,502,403
2,14,1829,504,363
2,14,1829,504,363
3,15,1809,504,359
3,15,1809,504,359
3,15,1829,504,363
3,15,1829,504,363
3,15,1819,504,361
3,15,1819,504,361
3,15,1997,502,398
3,16,1997,502,398
3,16,1814,504,360
3,16,1814,504,360
3,16,1819,504,361
3,16,1819,504,361
3,16,2116,504,420
3,16,2116,504,420
3,16,1861,503,370
3,17,1861,503,370
3,17,1824,504,362
3,17,1824,504,362
3,17,1941,503,386
3,17,1941,503,386
3,17,1819,504,361
3,17,1819,504,361
3,18,1820,503,362
3,18,1820,503,362
3,18,1814,504,360
3,18,1814,504,360
