cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,50,97656.25,2.7741476363636366,2.7741476363636366,4334.454545454546,4334.454545454546,0.21798836363636376,340.909090909091
2,64,50,97656.25,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
3,64,50,97656.25,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,64,50,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,64,50,97656.25,0.0,0.0,0.0,0.0,0.0,0.0
6,64,50,97656.25,0.0,0.0,0.0,0.0,0.0,0.0
7,64,50,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
1,128,50,48828.125,8.729260363636364,8.729260363636364,8524.590909090908,8524.590909090908,0.10432727272727327,101.72727272727388
2,128,50,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
3,128,50,48828.125,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,128,50,48828.125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,128,50,48828.125,0.0,0.0,0.0,0.0,0.0,0.0
6,128,50,48828.125,0.0,0.0,0.0,0.0,0.0,0.0
7,128,50,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,0.0004967272727272727,0.18181818181818182
1,256,50,24414.0625,20.248515636363635,20.248515636363635,9886.954545454546,9886.954545454546,0.4778632727272729,233.36363636363603
2,256,50,24414.0625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
3,256,50,24414.0625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,256,50,24414.0625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,256,50,24414.0625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,256,50,24414.0625,0.0,0.0,0.0,0.0,0.0,0.0
7,256,50,24414.0625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,0.0004967272727272727,0.18181818181818182
1,512,50,12207.03125,28.20722981818182,28.20722981818182,6886.545454545454,6886.545454545454,0.019483636363638368,4.727272727272975
2,512,50,12207.03125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
3,512,50,12207.03125,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
