cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1701.2466666666667,50.50028866804185,4.087526368045587,1690.0
2,64,1676.1133333333332,52.10048453602796,4.217047267370049,1659.0
3,64,1654.24,17.33538962161893,1.4031377651025423,1649.0
4,64,1658.4,42.37766707437618,3.4300760679094537,1649.0
5,64,1657.5133333333333,66.70199763791852,5.3989032803062855,1649.0
6,64,nan,nan,-999.0,nan
7,64,nan,nan,-999.0,nan
1,128,1702.9733333333334,41.15692678301215,3.3312685509408766,1690.0
2,128,1686.2133333333334,58.89964195325997,4.767375512147282,1659.0
3,128,1651.8466666666666,16.224564366690682,1.3132268430154,1649.0
4,128,1653.22,21.13224077091684,1.7104573784678223,1647.0
5,128,1664.8666666666666,41.35177008168923,3.3470392948709105,1649.0
6,128,nan,nan,-999.0,nan
7,128,nan,nan,-999.0,nan
1,256,1690.48,26.313170339838063,2.129805203648857,1679.0
2,256,1673.0,48.27325001143663,3.9072684037521412,1654.0
3,256,1649.4733333333334,16.75696737347052,1.356319890323448,1642.0
4,256,1654.2266666666667,36.567042842185394,2.9597603451616123,1644.0
5,256,1659.6666666666667,25.77095695200747,2.0859180976872267,1649.0
6,256,nan,nan,-999.0,nan
7,256,nan,nan,-999.0,nan
1,512,1679.5733333333333,40.1650505898958,3.2509854436531214,1679.0
2,512,1682.3533333333332,43.62386757524168,3.5309443508739378,1659.0
3,512,1659.96,38.60550565225984,3.1247548571975585,1647.0
4,512,1653.8866666666668,16.751332948621002,1.3558638362939064,1648.0
5,512,1654.1666666666667,14.47637922809276,1.17172759541279,1649.0
6,512,nan,nan,-999.0,nan
7,512,nan,nan,-999.0,nan
1,1024,1687.6333333333334,21.927278799603826,1.7748082760878106,1679.0
2,1024,1666.38,32.591342408682706,2.637964553850111,1654.0
3,1024,1655.3266666666666,29.807045401306645,2.4126017344624415,1645.5
4,1024,1650.36,15.80475877702662,1.2792475042341493,1647.0
5,1024,1653.2266666666667,14.95600065376956,1.2105484670521491,1649.0
6,1024,nan,nan,-999.0,nan
7,1024,nan,nan,-999.0,nan
1,1280,1692.9066666666668,35.36992067970875,2.862864494980272,1679.0
2,1280,1664.9333333333334,32.23903775790394,2.6094487851758004,1654.0
3,1280,1651.58,18.928733009193547,1.5321040201843061,1644.0
4,1280,1650.9666666666667,21.168976251948408,1.7134307723101756,1643.0
5,1280,1654.98,20.003489695550623,1.6190955287595443,1649.0
6,1280,nan,nan,-999.0,nan
7,1280,nan,nan,-999.0,nan
1,1518,1693.9666666666667,39.28569148628487,3.179809543122701,1679.0
2,1518,1673.8866666666668,51.184572762590186,4.142912769855798,1654.0
3,1518,1659.2333333333333,38.36655082519436,3.1054136973316417,1644.0
4,1518,1649.1666666666667,18.228701422634455,1.475443006079331,1642.0
5,1518,1655.9466666666667,20.08906391270855,1.626021961821266,1649.0
6,1518,nan,nan,-999.0,nan
7,1518,nan,nan,-999.0,nan
