cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1855.02,219.64311871761427,17.778057571503723,1767.0
2,64,1729.82,94.49529582647664,7.6485109993325295,1681.0
3,64,1726.68,110.91265752834525,8.977342984655365,1661.5
4,64,1685.5933333333332,68.20362616622536,5.520446074740789,1651.5
5,64,1710.2533333333333,83.62449295644323,6.768621110679192,1669.0
6,64,nan,nan,-999.0,nan
7,64,nan,nan,-999.0,nan
1,128,1811.3333333333333,182.0781761283384,14.737526568659177,1754.5
2,128,1693.2933333333333,79.25558206769344,6.414998608146675,1661.5
3,128,1693.5933333333332,78.203418225946,6.329835779179234,1654.0
4,128,1680.86,61.12632057196529,4.947604334737775,1652.0
5,128,1672.36,62.67251178414133,5.072754061927526,1651.5
6,128,nan,nan,-999.0,nan
7,128,nan,nan,-999.0,nan
1,256,1789.7266666666667,178.37465801571201,14.437761392277594,1710.5
2,256,1703.8133333333333,72.13823643225247,5.838916001043344,1679.0
3,256,1696.0133333333333,60.99486171437357,4.936963968892542,1656.5
4,256,1679.98,67.61000616279614,5.472398083717053,1647.0
5,256,1692.4266666666667,66.52161018963855,5.3843026023545235,1656.5
6,256,nan,nan,-999.0,nan
7,256,nan,nan,-999.0,nan
1,512,1751.04,110.46150943503653,8.940826763145992,1752.0
2,512,1713.6,66.25355336382596,5.362605907691204,1706.0
3,512,1689.8933333333334,54.70906648404408,4.428187595018699,1659.0
4,512,1691.5133333333333,55.44399416428158,4.487673121751527,1659.0
5,512,1682.7466666666667,68.99924508443713,5.584843989938577,1654.0
6,512,nan,nan,-999.0,nan
7,512,nan,nan,-999.0,nan
1,1024,1731.9666666666667,97.94620405553698,7.9278297666511435,1690.0
2,1024,1691.1866666666667,60.07555095229858,4.862554355016641,1659.0
3,1024,1670.3,37.28176497967874,3.0176104220598745,1651.5
4,1024,1670.18,35.98982634023121,2.9130400642674203,1652.0
5,1024,1677.9333333333334,44.50777709819063,3.6024885653193905,1654.0
6,1024,nan,nan,-999.0,nan
7,1024,nan,nan,-999.0,nan
1,1280,1729.26,123.80260794237466,10.020663995085329,1692.5
2,1280,1683.0666666666666,47.14214910483211,5.459732084986854,1659.0
3,1280,1662.4466666666667,35.36185075598971,2.862211310080511,1644.0
4,1280,1665.06,36.8556155829746,2.983117611390867,1647.0
5,1280,1671.3466666666666,39.11708691721418,3.1661625791147117,1649.0
6,1280,nan,nan,-999.0,nan
7,1280,nan,nan,-999.0,nan
1,1518,1729.54,81.24404634597337,6.575946206343929,1690.0
2,1518,1684.5533333333333,52.268988468838344,4.230686085813431,1664.0
3,1518,1662.9933333333333,30.780837473265006,2.4914211011652014,1649.0
4,1518,1660.1266666666668,34.88462826072379,2.8235846094363524,1652.0
5,1518,1667.1133333333332,31.79843532139418,2.573786136019521,1659.0
6,1518,nan,nan,-999.0,nan
7,1518,nan,nan,-999.0,nan
