cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.0046158770818692674,0.0018231824238953724,0.0036463648477907448,0.005037783375314908,0.0025183758107995115,0.0011859452634396537,0.0023718905268793073,0.0025188916876574307,0.0019577386460217466,0.0013396934149008382,0.0026793868298016763,0.0025188916876574307
3,64,0.01570591336006088,0.008201349085833051,0.016402698171666102,0.01520914990683031,0.005967147995028731,0.0026271244236771188,0.0052542488473542375,0.00510204081632653,0.009738765365032149,0.00599488750793661,0.01198977501587322,0.008880085032370278
5,64,0.042276361823945924,0.017093026377328936,0.03418605275465787,0.04287522580973463,0.014337672949942811,0.005705685378484993,0.011411370756969985,0.013852477792766424,0.027938688874003095,0.012278076724509644,0.024556153449019288,0.027707808564231738
7,64,0.05190711073199498,0.0164811751775974,0.0329623503551948,0.05477553616866593,0.010388477082537059,0.004213620445063237,0.008427240890126473,0.010165200656152723,0.041234024678714204,0.01393107356800287,0.02786214713600574,0.04325727753030146
1,256,0.004331076835762982,0.002098522317152869,0.004197044634305738,0.005025125628140725,0.0017466012656124248,0.0014289797952017071,0.0028579595904034143,0.002512562814070352,0.0025844755701505523,0.0017240921402413513,0.0034481842804827026,0.0025188916876574307
3,256,0.014424111539866656,0.012504599768681875,0.02500919953736375,0.007672634271099765,0.005160667184944925,0.0042863335903489475,0.008572667180697895,0.002564102564102564,0.009263444354921727,0.008439075712336493,0.016878151424672985,0.005115089514066497
5,256,0.03252739744300358,0.016526149484069937,0.033052298968139875,0.029408686551543717,0.011215412721856027,0.006627099898316687,0.013254199796633373,0.010217130330393027,0.021244726179312726,0.010782308868863208,0.021564617737726416,0.01792576562397534
7,256,0.056344814477149154,0.021051596928806243,0.042103193857612485,0.0608277430796515,0.010181724756859278,0.004302752826327101,0.008605505652654203,0.011350839475839475,0.04609500693161885,0.018204839467995063,0.03640967893599013,0.046890662348677614
1,512,0.0035642203685150526,0.001994893541679656,0.003989787083359312,0.002525252525252486,0.0013972790658097524,0.0013823502999779642,0.0027647005999559284,0.0025094142391153765,0.002166941302705301,0.0014703900694906203,0.0029407801389812406,0.0025188916876574307
3,512,0.012031311679011012,0.010489467372483165,0.02097893474496633,0.007653061224489832,0.003918385510638634,0.003819783054713098,0.007639566109426196,0.002560823660567906,0.008112926168372378,0.0073320777472286325,0.014664155494457265,0.005115089514066497
5,512,0.031328176884901617,0.017561133467770187,0.035122266935540374,0.029408686551543717,0.01079718334758625,0.006193623462463648,0.012387246924927296,0.010256410256410256,0.020459216333755213,0.011929613433889574,0.023859226867779148,0.019055153707052443
7,512,0.06358699438026241,0.017982826734156385,0.03596565346831277,0.06683332061165814,0.01118687618576971,0.0037388662610452345,0.007477732522090469,0.010101010101010102,0.05225943875911941,0.016944545205290547,0.033889090410581094,0.055485586342009514
1,1518,0.003214902601482075,0.0018343301966776907,0.0036686603933553815,0.002525252525252486,0.0010477828330653595,0.0012397575508798797,0.0024795151017597593,0.0,0.002167119768416721,0.0014698330053893106,0.002939666010778621,0.0025188916876574307
3,1518,0.007664657511338112,0.008021851565175814,0.016043703130351628,0.00512820512820511,0.0023886471491088306,0.0028845296310532295,0.005769059262106459,0.0025477748351248894,0.005206216950727327,0.0053075212152053864,0.010615042430410773,0.0025673983257530814
5,1518,0.023143982355296088,0.014083619980031999,0.028167239960063997,0.018054797075003015,0.008571656323779417,0.005304845978290086,0.010609691956580172,0.007742051493799699,0.014572326031516656,0.009592226909424269,0.019184453818848538,0.012853470437017995
7,1518,0.06078025866732163,0.015954844365262833,0.031909688730525666,0.06447148026441973,0.009883353214022483,0.003634206725461862,0.007268413450923724,0.010063036378825854,0.0508267595498199,0.014382701176359447,0.028765402352718895,0.05421866849865781
