cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1291686.4352021066,58732.0,102642.0,103251.0,104142.0,107082.0,8960073.6,9542021.120000001,100114796.0
3,64,392682.51644683053,29696.0,105886.1,183787.75,310183.5,395844.25,457038.0,748658.4700000001,197650182.0
5,64,367323.87381529505,31701.0,65658.6,144299.0,266158.0,364424.0,449283.6,804336.32,181423116.0
7,64,359309.4088573777,32041.0,61072.5,130910.25,247123.0,342671.0,424036.0,644263.3999999984,195731346.0
1,256,720487.0599284944,57408.0,195293.6,351342.5,674267.0,1079053.25,1197402.6,1397190.0899999999,20985298.0
3,256,833310.5229777985,55925.0,211740.20000000007,335525.25,668048.5,983069.0,1221665.9,1738207.9099999985,155145792.0
5,256,822276.6874525386,54083.0,158869.80000000002,338551.0,640312.0,970031.0,1250049.2,1908871.2000000076,160741731.0
7,256,789243.4974235658,55788.0,124861.0,340817.0,646185.0,971532.0,1210489.0,1913638.5999999992,148805961.0
1,512,854200.6447454157,77047.0,231846.0,354960.25,788423.0,1174980.5,1339419.5,1630912.1500000027,21958978.0
3,512,1321791.0863983675,78731.0,172260.2,402408.0,923004.0,1686787.25,2132759.4000000004,2768086.78,134313938.0
5,512,1211947.8977597712,77839.0,168579.0,407731.75,864988.5,1401149.5,1923823.7999999998,2861379.499999998,146680483.0
7,512,1155915.1367740284,78883.0,163536.0,407124.0,933448.0,1487661.5,1923490.0,2692569.5,134602105.0
1,1518,1637463.9468922652,125868.0,283311.7,474061.0,855581.5,2883301.75,3532854.8,6154072.989999982,24808581.0
3,1518,1495257.015885794,131318.0,273201.8,540323.0,1130577.0,1955644.0,2487001.8,5601799.52000004,58194347.0
5,1518,1397844.51340407,141175.0,246868.8,531911.0,1075585.0,1748988.0,2330735.6000000006,4209133.199999966,77240461.0
7,1518,1323469.21029397,131384.0,241393.2,527711.0,1075076.5,1729822.75,2215229.8000000003,3423005.609999951,47773871.0
