cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,9.562472727272727,9.562472727272727,14941.363636363636,14941.363636363636,0.00023272727272782845,0.3636363636360329
3,64,10,19531.25,9.549003636363636,9.549003636363636,14920.318181818182,14920.318181818182,0.0004072727272728116,0.6363636363639671
5,64,10,19531.25,9.547849454545455,9.547849454545455,14918.363636363636,14918.363636363636,0.00027199999999893976,0.7272727272720658
7,64,10,19531.25,9.548369818181818,9.548369818181818,14919.181818181818,14919.181818181818,0.0033039999999999736,5.454545454544132
1,256,10,4882.8125,9.36569018181818,9.36569018181818,4573.090909090909,4573.090909090909,0.0,0.0
3,256,10,4882.8125,9.36569018181818,9.36569018181818,4573.090909090909,4573.090909090909,0.0,0.0
5,256,10,4882.8125,9.365815999999999,9.365815999999999,4573.136363636364,4573.136363636364,0.0002516363636377861,0.09090909090900823
7,256,10,4882.8125,9.365812727272727,9.365812727272727,4573.136363636364,4573.136363636364,0.000245090909093193,0.09090909090900823
1,512,10,2441.40625,9.668171999999998,9.668171999999998,2360.409090909091,2360.409090909091,0.001989090909090052,0.4545454545454959
3,512,10,2441.40625,9.648128,9.648128,2355.5,2355.5,0.028672000000000253,7.0
5,512,10,2441.40625,9.697033454545455,9.697033454545455,2367.4545454545455,2367.4545454545455,0.0050923636363631175,1.2727272727270247
7,512,10,2441.40625,9.692066909090908,9.692066909090908,2366.227272727273,2366.227272727273,0.011543272727271514,2.818181818181529
1,1518,10,823.4519104084321,9.899138545454546,9.899138545454546,815.1818181818182,815.1818181818182,0.06489090909090933,5.272727272727366
3,1518,10,823.4519104084321,9.920544,9.920544,816.909090909091,816.909090909091,0.05961600000000011,4.909090909090878
5,1518,10,823.4519104084321,9.93502181818182,9.93502181818182,818.1363636363636,818.1363636363636,0.022331636363636775,1.9090909090909918
7,1518,10,823.4519104084321,9.932261818181818,9.932261818181818,817.909090909091,817.909090909091,0.02293236363636275,1.8181818181818699
