cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1855.8066666666666,241.7463876784006,19.567110606251845,1705.5
2,64,1712.48,110.67873749430527,8.958409344227334,1671.5
3,64,1718.6533333333334,91.0520720369516,7.369814215571978,1669.0
4,64,1689.8466666666666,76.16681137841833,6.164991489964677,1649.0
5,64,1705.6933333333334,80.39709336923954,6.507393278901191,1676.5
6,64,1687.2133333333334,60.640974779617636,4.9083201291190335,1676.0
7,64,nan,nan,-999.0,nan
8,64,nan,nan,-999.0,nan
1,128,1779.2133333333334,128.69418980237177,10.416591827609636,1722.0
2,128,1684.4133333333334,66.47938895293454,5.3808851878631,1649.0
3,128,1717.36,79.50012830178326,6.434792340151262,1679.0
4,128,1698.74,68.3927315826275,5.535752390729726,1652.0
5,128,1694.3133333333333,70.78890088770194,5.729699900241485,1654.0
6,128,1688.3933333333334,70.90838188974716,5.739370770631012,1654.0
7,128,nan,nan,-999.0,nan
8,128,nan,nan,-999.0,nan
1,256,1747.0733333333333,99.1176470440837,8.022647127712617,1734.5
2,256,1685.9,53.88787742464286,4.3617200158823834,1659.0
3,256,1693.7866666666666,60.970876836586676,4.935022617209711,1654.0
4,256,1700.1,66.73697126281154,5.401734068361293,1664.0
5,256,1690.8866666666668,61.736702931796486,4.997009081843316,1654.0
6,256,1686.6866666666667,74.58347776522328,6.036835432562839,1649.0
7,256,nan,nan,-999.0,nan
8,256,nan,nan,-999.0,nan
1,512,1717.96,82.92035375386834,6.711627623449431,1701.0
2,512,1701.1,57.15881384353598,4.626471747269761,1664.0
3,512,1695.3466666666666,58.835135383166715,4.762154308207187,1661.5
4,512,1686.74,56.680558689318985,4.587761462535241,1654.0
5,512,1700.3066666666666,57.55043546509637,4.658169857253711,1669.0
6,512,1713.3666666666666,58.099732261765965,4.70263029895591,1722.0
7,512,nan,nan,-999.0,nan
8,512,nan,nan,-999.0,nan
1,1024,1718.92,74.45576046664667,6.026497910949502,1691.0
2,1024,1672.2933333333333,39.48494171481354,3.1959369868350223,1651.5
3,1024,1670.4933333333333,41.07744663708082,3.3248353759868223,1649.0
4,1024,1665.9533333333334,44.31363020812245,3.586774189157154,1644.0
5,1024,1670.9066666666668,59.02387614817884,4.777431109074314,1654.0
6,1024,1678.8133333333333,40.417056905332544,3.2713829995171864,1659.0
7,1024,nan,nan,-999.0,nan
8,1024,nan,nan,-999.0,nan
1,1280,1702.7133333333334,63.92572113181221,5.174189645533033,1691.0
2,1280,1676.7266666666667,47.524295073385595,3.846647501604707,1654.0
3,1280,1666.3733333333332,37.35122428456068,3.023232503590407,1646.5
4,1280,1667.4666666666667,45.76995618185459,3.704650165218027,1649.0
5,1280,1668.7133333333334,35.55977815203889,2.8782316828674084,1654.0
6,1280,1672.5666666666666,34.463974749810205,2.789536639354992,1654.0
7,1280,nan,nan,-999.0,nan
8,1280,nan,nan,-999.0,nan
1,1518,1720.52,74.25278625524209,6.010069045629507,1700.0
2,1518,1678.68,44.37166062552388,3.5914712090660714,1656.5
3,1518,1663.3266666666666,29.71901673265042,2.4054766364923807,1649.0
4,1518,1665.0333333333333,38.41014044349342,3.1089418695237327,1652.0
5,1518,1667.5266666666666,29.444795050323506,2.3832809543138183,1654.0
6,1518,1671.56,30.19458671130749,2.4439695813622393,1656.5
7,1518,nan,nan,-999.0,nan
8,1518,nan,nan,-999.0,nan
