cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1701.8733333333332,70.60172770942334,5.714549980869037,1695.0
2,64,1663.6666666666667,52.53071059442805,4.251870045700912,1654.0
3,64,1653.3866666666668,20.404504949207226,1.651553965464359,1649.0
4,64,1655.04,21.325377683251784,1.7260900063722602,1649.0
5,64,1660.5066666666667,28.510523593149873,2.30766041199945,1654.0
6,64,1664.02,22.14842959068054,1.792708365645467,1656.5
7,64,nan,nan,-999.0,nan
8,64,nan,nan,-999.0,nan
1,128,1703.22,53.61080363757539,4.339293482482162,1695.0
2,128,1681.3933333333334,75.08323351824664,6.077285989816005,1654.0
3,128,1649.6333333333334,29.06874992534461,2.3528436161427635,1639.0
4,128,1650.84,19.632992639941573,1.589107254948999,1644.0
5,128,1658.0866666666666,21.445104077362014,1.7357807389558957,1649.0
6,128,1656.4266666666667,16.834625692964554,1.3626056054549736,1651.5
7,128,nan,nan,-999.0,nan
8,128,nan,nan,-999.0,nan
1,256,1712.9133333333334,94.32970099013824,7.635107645058838,1690.5
2,256,1668.6866666666667,45.45945250684638,3.679517794840649,1649.0
3,256,1655.9933333333333,31.303140772488344,2.5336966715432254,1644.0
4,256,1650.0466666666666,26.4394494815775,2.140026319907861,1639.0
5,256,1663.16,34.817826851580875,2.8181776597238013,1649.0
6,256,1659.5533333333333,30.691483436868204,2.4841887270640655,1649.0
7,256,nan,nan,-999.0,nan
8,256,nan,nan,-999.0,nan
1,512,1720.2333333333333,69.65404191829471,5.637843673597786,1691.0
2,512,1670.5733333333333,52.19225315014565,4.224475078969931,1649.0
3,512,1646.6133333333332,23.129140830466564,1.8720877743140818,1639.0
4,512,1649.0733333333333,24.331350604153116,1.9693954190715885,1640.5
5,512,1653.6733333333334,22.604865749558336,1.8296526066378647,1644.0
6,512,1661.6066666666666,34.85377008142575,2.821086928237378,1649.0
7,512,nan,nan,-999.0,nan
8,512,nan,nan,-999.0,nan
1,1024,1705.2733333333333,56.64013849637807,4.584489825702917,1691.0
2,1024,1675.9466666666667,65.01587361731151,5.262427300152353,1649.0
3,1024,1653.4066666666668,33.930143268518954,2.74632797038646,1642.0
4,1024,1651.2866666666666,31.840924749273363,2.577225258080034,1642.0
5,1024,1651.5466666666666,21.84325576058254,1.768007396398275,1644.0
6,1024,1656.1733333333334,28.81498375652655,2.332303616595823,1644.0
7,1024,nan,nan,-999.0,nan
8,1024,nan,nan,-999.0,nan
1,1280,1714.765625,61.675117092384795,5.414823630995329,1695.0
2,1280,1667.64,60.378503901084976,4.887075564679094,1649.0
3,1280,1650.1933333333334,20.08803845299209,1.6259389604416583,1642.0
4,1280,1644.48,17.131149017700672,1.3866063971448739,1637.0
5,1280,1650.7933333333333,16.963999790405826,1.373077229451269,1644.0
6,1280,1660.3666666666666,44.78860222075353,3.6252187342661273,1644.0
7,1280,nan,nan,-999.0,nan
8,1280,nan,nan,-999.0,nan
1,1518,1707.82,51.17865049673219,4.142433417786833,1690.0
2,1518,1667.0733333333333,48.056369215976176,3.8897139304302755,1644.0
3,1518,1652.2266666666667,30.531327445028584,2.471225596418435,1642.0
4,1518,1647.86,19.646892884117833,1.5902323497967927,1642.0
5,1518,1656.7,29.9258528143588,2.42221808411864,1649.0
6,1518,1652.6066666666666,23.194797309358457,1.8774020526237791,1644.0
7,1518,nan,nan,-999.0,nan
8,1518,nan,nan,-999.0,nan
