cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1858.24,243.69616820951452,19.724927116672575,1754.5
2,64,1807.7066666666667,217.55705908003895,17.60921054114408,1681.5
3,64,1803.6066666666666,190.3341586672123,15.405771190855262,1737.0
4,64,1792.52,200.07744234004326,16.19439893882395,1687.0
5,64,1832.7866666666666,181.7237679067387,14.70884053558791,1747.0
6,64,1802.28,209.11898112478139,16.92622699694175,1685.0
7,64,nan,nan,-999.0,nan
8,64,nan,nan,-999.0,nan
1,128,1855.8266666666666,260.787518787912,21.108312202130946,1708.5
2,128,1782.3133333333333,176.37078883861562,14.275566911502779,1674.0
3,128,1745.495575221239,178.00567376329823,16.663292549465382,1654.0
4,128,1777.2466666666667,179.36472847865664,14.517898342585227,1697.5
5,128,1772.1,185.95665265503857,15.05145299341575,1664.0
6,128,1799.0533333333333,198.02218012692978,16.02804467212718,1684.5
7,128,nan,nan,-999.0,nan
8,128,nan,nan,-999.0,nan
1,256,1888.5533333333333,269.8045845092745,21.838159394505396,1759.5
2,256,1774.7333333333333,161.48868553417466,13.07099974419907,1664.0
3,256,1776.4466666666667,181.77834622296342,14.713258140171433,1659.0
4,256,1782.8333333333333,183.68949948819127,14.867948134447488,1679.5
5,256,1784.9533333333334,164.94404451880712,13.350678758582376,1681.5
6,256,1789.64,190.4901145291622,15.4183943602427,1684.0
7,256,nan,nan,-999.0,nan
8,256,nan,nan,-999.0,nan
1,512,1880.6733333333334,279.84849464586296,22.651120044917775,1719.0
2,512,1785.6133333333332,167.9153273395718,13.591176331905785,1676.5
3,512,1798.7266666666667,212.94722027352745,17.2360871754953,1664.0
4,512,1808.5133333333333,225.76042572209644,18.27319639826601,1656.5
5,512,1766.7133333333334,174.06681999227257,14.089082167376091,1669.0
6,512,1782.9666666666667,170.97670081687218,13.838965901845768,1679.0
7,512,nan,nan,-999.0,nan
8,512,nan,nan,-999.0,nan
1,1024,1784.4266666666667,160.08882312294287,12.957693965787485,1711.0
2,1024,1741.8466666666666,119.89382728990772,9.70428473458469,1692.5
3,1024,1762.9333333333334,136.50854267122708,11.049090655698024,1669.0
4,1024,1751.9933333333333,128.16648010389542,10.3738786597429,1653.0
5,1024,1748.3066666666666,122.40233912071379,9.907325321547887,1664.0
6,1024,1799.3666666666666,158.55297397259866,12.83338133184111,1695.5
7,1024,nan,nan,-999.0,nan
8,1024,nan,nan,-999.0,nan
1,1280,1775.8066666666666,124.89263104318401,10.108891177223313,1706.0
2,1280,1751.38,122.0588748650967,9.879525100235469,1727.0
3,1280,1794.7333333333333,177.74636111293216,14.386906630358226,1731.0
4,1280,1741.5466666666666,130.96256903745015,10.600195925341836,1651.5
5,1280,1752.7066666666667,116.86468224213658,9.459103754792864,1676.5
6,1280,1756.4266666666667,122.80132174460593,14.222141525981101,1674.0
7,1280,nan,nan,-999.0,nan
8,1280,nan,nan,-999.0,nan
1,1518,1811.4066666666668,141.92782657236586,11.487731036299351,1744.5
2,1518,1742.0,96.55865229658777,7.815520420480539,1690.0
3,1518,1747.0133333333333,102.26032053321346,8.277017173741797,1684.0
4,1518,1726.6866666666667,101.37995440695144,8.205759764139884,1652.0
5,1518,1741.7333333333333,103.13005812511157,8.347414302826223,1671.5
6,1518,1731.1866666666667,106.21458698732904,8.597078084754003,1679.0
7,1518,nan,nan,-999.0,nan
8,1518,nan,nan,-999.0,nan
