cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,9.39352218181818,9.39352218181818,14677.227272727272,14677.227272727272,0.007661090909090618,12.272727272726115
2,64,10,19531.25,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
3,64,10,19531.25,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,64,10,19531.25,0.0,0.0,0.0,0.0,0.0,0.0
5,64,10,19531.25,0.0,0.0,0.0,0.0,0.0,0.0
6,64,10,19531.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,64,10,19531.25,0.0,0.0,0.0,0.0,0.0,0.0
8,64,10,19531.25,nan,nan,nan,nan,nan,nan
1,128,10,9765.625,8.59925890909091,8.59925890909091,8397.636363636364,8397.636363636364,0.015425454545455963,14.909090909091901
2,128,10,9765.625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
3,128,10,9765.625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,128,10,9765.625,0.0,0.0,0.0,0.0,0.0,0.0
5,128,10,9765.625,0.0,0.0,0.0,0.0,0.0,0.0
6,128,10,9765.625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,128,10,9765.625,0.0,0.0,0.0,0.0,0.0,0.0
8,128,10,9765.625,nan,nan,nan,nan,nan,nan
1,256,10,4882.8125,9.232137454545455,9.232137454545455,4507.863636363636,4507.863636363636,0.012408727272726239,6.090909090909008
2,256,10,4882.8125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
3,256,10,4882.8125,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,256,10,4882.8125,0.0,0.0,0.0,0.0,0.0,0.0
5,256,10,4882.8125,0.0,0.0,0.0,0.0,0.0,0.0
6,256,10,4882.8125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,256,10,4882.8125,0.0,0.0,0.0,0.0,0.0,0.0
8,256,10,4882.8125,nan,nan,nan,nan,nan,nan
1,512,10,2441.40625,9.571979636363636,9.571979636363636,2336.909090909091,2336.909090909091,0.008191999999999311,2.0
2,512,10,2441.40625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
3,512,10,2441.40625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
4,512,10,2441.40625,0.0,0.0,0.0,0.0,0.0,0.0
5,512,10,2441.40625,0.0,0.0,0.0,0.0,0.0,0.0
6,512,10,2441.40625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,512,10,2441.40625,0.0,0.0,0.0,0.0,0.0,0.0
8,512,10,2441.40625,nan,nan,nan,nan,nan,nan
