cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1961046.5711138889,95310.0,1924640.9,1937927.0,1963364.5,1986332.0,1997415.0,2011035.0,2896492.0
1,128,2728927.698113889,100291.0,2689852.0,2707711.75,2728686.0,2750220.25,2769192.2,2798112.02,3166703.0
1,256,4802416.699494445,103725.0,4759525.0,4778525.0,4800452.5,4825017.0,4849203.100000001,4909364.08,5231431.0
1,512,9011749.10211111,114220.0,8956301.0,8980129.75,9015786.0,9051080.0,9076025.0,9117216.02,9459572.0
1,1024,17370304.834741667,135761.0,17277722.900000002,17318187.75,17385032.0,17452095.0,17492244.1,17527534.009999998,17874384.0
1,1280,21963369.496455554,146090.0,21785761.4,21900135.75,21994897.0,22096983.25,22171865.0,22237672.0,22578077.0
1,1518,25919224.633730557,154329.0,25781632.4,25852198.75,25955101.0,26064586.75,26136373.0,26193285.03,26521026.0
