total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1695,506,335
0,0,1695,506,335
0,0,1674,506,331
0,0,1674,506,331
0,0,1674,506,331
0,0,1674,506,331
0,0,1659,506,328
0,0,1659,506,328
0,0,1659,506,328
0,0,1659,506,328
0,0,1669,506,330
0,0,1669,506,330
0,0,1691,505,335
0,0,1691,505,335
0,0,1684,506,333
0,0,1684,506,333
0,0,1664,506,329
0,0,1664,506,329
0,0,1659,506,328
0,0,1659,506,328
0,0,1664,506,329
0,0,1664,506,329
0,0,1849,504,367
0,0,1849,504,367
0,0,1890,504,375
0,0,1890,504,375
0,0,2303,503,458
0,0,2303,503,458
0,0,1748,504,347
0,0,1748,504,347
0,0,1925,504,382
0,0,1925,504,382
1,5,1945,504,386
1,5,1945,504,386
1,5,1814,504,360
1,5,1814,504,360
1,5,2037,503,405
1,5,2037,503,405
1,5,1757,505,348
1,6,1757,505,348
1,6,2096,504,416
1,6,2096,504,416
1,6,1757,505,348
1,6,1757,505,348
1,6,2012,503,400
1,6,2012,503,400
1,7,1752,505,347
1,7,1752,505,347
1,7,1920,504,381
1,7,1920,504,381
1,7,1799,504,357
1,7,1799,504,357
1,7,1910,504,379
1,8,1910,504,379
1,8,1849,504,367
1,8,1849,504,367
1,8,1807,505,358
1,9,1807,505,358
1,9,1951,503,388
1,9,1951,503,388
1,9,1727,505,342
1,9,1727,505,342
1,9,1890,504,375
1,9,1890,504,375
1,10,1664,506,329
1,10,1664,506,329
1,10,1684,506,333
1,10,1684,506,333
2,10,1669,506,330
2,10,1669,506,330
2,10,1669,506,330
2,10,1669,506,330
2,10,1664,506,329
2,10,1664,506,329
2,10,1674,506,331
2,11,1674,506,331
2,11,1659,506,328
2,11,1659,506,328
2,11,1669,506,330
2,11,1669,506,330
2,11,1669,506,330
2,11,1669,506,330
2,12,1541,507,304
2,12,1541,507,304
2,12,1546,507,305
2,12,1546,507,305
2,12,1541,507,304
2,12,1541,507,304
2,12,1551,507,306
2,12,1551,507,306
2,13,1546,507,305
2,13,1546,507,305
2,13,1541,507,304
2,13,1541,507,304
2,13,1551,507,306
2,13,1551,507,306
2,13,1536,507,303
2,14,1536,507,303
2,14,1548,506,306
2,14,1548,506,306
2,14,1546,507,305
2,14,1546,507,305
2,14,1546,507,305
2,14,1546,507,305
2,14,1609,506,318
2,14,1609,506,318
2,14,1659,506,328
2,14,1659,506,328
3,15,1669,506,330
3,15,1669,506,330
3,15,1669,506,330
3,15,1669,506,330
3,15,1604,506,317
3,15,1604,506,317
3,15,1541,507,304
3,16,1541,507,304
3,16,1541,507,304
3,16,1541,507,304
3,16,1563,506,309
3,16,1563,506,309
3,16,1541,507,304
3,16,1541,507,304
3,17,1541,507,304
3,17,1541,507,304
3,17,1541,507,304
