cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,100,195312.5,86.97751272727274,86.97751272727274,135902.36363636365,135902.36363636365,0.029440000000008126,46.0
3,64,100,195312.5,87.01033672727274,87.01033672727274,135953.5,135953.5,0.0021919999999937545,3.7272727272938937
5,64,100,195312.5,88.11909818181819,88.11909818181819,137686.0909090909,137686.0909090909,0.07807999999999993,122.0
7,64,100,195312.5,89.06420363636363,89.06420363636363,139162.81818181818,139162.81818181818,0.07389090909090612,115.45454545452958
1,256,100,48828.125,85.90726981818182,85.90726981818182,41946.90909090909,41946.90909090909,0.14484945454545084,70.72727272727207
3,256,100,48828.125,88.95845018181818,88.95845018181818,43436.72727272727,43436.72727272727,0.0022996363636309525,1.0909090909117367
5,256,100,48828.125,92.37178181818183,92.37178181818183,45103.40909090909,45103.40909090909,0.14391854545455374,70.27272727272793
7,256,100,48828.125,92.95127272727272,92.95127272727272,45386.36363636363,45386.36363636363,0.002978909090927573,1.4545454545514076
1,512,100,24414.0625,90.456064,90.456064,22084.0,22084.0,0.03276800000000435,8.0
3,512,100,24414.0625,97.00221672727272,97.00221672727272,23682.181818181816,23682.181818181816,0.03574690909091771,8.727272727275704
5,512,100,24414.0625,97.14259781818181,97.14259781818181,23716.454545454544,23716.454545454544,0.0,0.0
7,512,100,24414.0625,97.15631490909091,97.15631490909091,23719.818181818184,23719.818181818184,0.0192421818181856,4.727272727275704
1,1518,100,8234.519104084322,96.348288,96.348288,7933.818181818182,7933.818181818182,0.9869759999999985,81.27272727272702
3,1518,100,8234.519104084322,97.97006400000001,97.97006400000001,8067.363636363636,8067.363636363636,0.11702400000000068,9.636363636363058
5,1518,100,8234.519104084322,98.103096,98.103096,8078.318181818182,8078.318181818182,0.7010399999999919,57.727272727272975
7,1518,100,8234.519104084322,98.16228581818183,98.16228581818183,8083.227272727273,8083.227272727273,0.17909963636363105,14.818181818181984
