cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2677625.4265374844,51973.0,148502.0,155185.0,187654.0,323375.0,334237.0,412715.6,2072284556.0
3,64,3407956.8476330778,50549.0,140334.80000000002,148238.5,176836.5,292082.25,328667.0,7550295.059999994,2309903291.0
5,64,3472999.7831694973,47717.0,134452.6,146469.0,172014.0,263252.0,327911.0,47316145.919999994,2269939585.0
7,64,8726599.81055265,47695.0,67457.29999999999,76902.75,149327.0,237461.0,1306787.5,93063424.12000069,2558885137.0
1,256,9303033.610722454,76426.0,157608.0,238673.75,391211.0,472974.75,615505.2000000001,4753235.899999998,2113424695.0
3,256,11766690.404846892,58205.0,117502.20000000001,164557.0,349517.0,408438.0,604320.2000000001,447720642.3800005,1318335814.0
5,256,9973454.816747615,55342.0,129316.0,173374.0,352048.0,445341.5,5358333.0,271043124.30000055,1134167085.0
7,256,2057283.6431334834,58066.0,136383.0,287520.5,1398560.0,2634453.5,4762893.0,12000076.5,237218503.0
1,512,30884534.682094265,77311.0,166841.0,251359.0,412026.5,534925.5,635173.7000000001,1120949728.53,1963716084.0
3,512,4460067.766723233,81269.0,170614.0,338528.5,555708.0,3673076.0,8910176.200000005,33960785.999999955,554509337.0
5,512,1888005.8724390245,83635.0,184144.1,366381.25,1498531.5,2684240.5,3848328.6,7339949.44,157936627.0
7,512,1627012.6219726112,76094.0,159104.4,346872.5,1449483.0,2566478.0,3604361.6000000006,5459890.400000006,118619179.0
1,1518,24085092.847939365,123874.0,244197.4,408707.5,656200.0,907525.0,12947368.400000004,876275458.5399929,1130464742.0
3,1518,1939610.4761566678,131931.0,375182.39999999997,617552.25,1444944.5,2808924.25,4072533.4,7507866.830000011,79914224.0
5,1518,1677316.464962121,131857.0,325063.0,503628.75,1417217.5,2560527.25,3821758.0,6333448.449999999,49451725.0
7,1518,1592163.3287247696,143670.0,238560.7,484519.25,1412433.5,2097881.5,3151881.1,5484366.010000001,44872796.0
