cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1827.28,151.82042550328993,12.288444458839422,1784.0
1,128,1880.8,236.50214939121943,19.142638532041133,1784.0
1,256,1852.9266666666667,207.59797997304523,16.803116169706414,1785.5
1,512,1850.5266666666666,240.19277526372207,19.441360202081682,1773.0
1,1024,1808.2866666666666,169.57422511166675,13.72544860171206,1777.0
1,1280,1836.9266666666667,233.129294503191,18.86963745315552,1755.5
1,1518,1828.6933333333334,147.57899338621635,11.945140171397156,1787.0
