total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,2489,503,495
0,0,2489,503,495
0,0,2499,503,497
0,0,2499,503,497
0,0,2053,502,409
0,0,2053,502,409
0,0,1876,503,373
0,0,1876,503,373
0,0,1871,503,372
0,0,1871,503,372
0,0,1856,503,369
0,0,1856,503,369
0,0,1846,503,367
0,0,1846,503,367
0,0,1851,503,368
0,0,1851,503,368
0,0,2494,503,496
0,0,2494,503,496
0,0,2504,503,498
0,0,2504,503,498
0,0,2489,503,495
0,0,2489,503,495
0,0,2525,503,502
0,0,2525,503,502
0,0,2489,503,495
0,0,2489,503,495
0,0,2545,503,506
0,0,2545,503,506
0,0,2489,503,495
0,0,2489,503,495
0,0,2695,502,537
0,0,2695,502,537
0,0,2815,501,562
1,5,2815,501,562
1,5,2806,502,559
1,5,2806,502,559
1,5,2013,502,401
1,6,2013,502,401
1,6,2088,502,416
1,6,2088,502,416
1,6,2078,502,414
1,6,2078,502,414
1,6,2024,501,404
1,6,2024,501,404
1,7,2048,502,408
1,7,2048,502,408
1,7,2038,502,406
1,7,2038,502,406
1,8,2835,501,566
1,8,2835,501,566
1,8,2449,502,488
1,8,2449,502,488
1,8,2083,502,415
1,8,2083,502,415
1,8,2074,501,414
1,9,2074,501,414
1,9,2088,502,416
1,9,2088,502,416
1,9,2078,502,414
1,9,2078,502,414
1,9,2134,501,426
1,9,2134,501,426
2,10,2489,501,497
2,10,2489,501,497
2,10,2479,501,495
2,10,2479,501,495
2,11,2088,502,416
2,11,2088,502,416
2,11,2118,502,422
2,11,2118,502,422
2,11,1851,503,368
2,11,1851,503,368
2,11,1846,503,367
2,12,1846,503,367
2,12,1840,503,366
2,12,1840,503,366
2,12,2167,503,431
2,12,2167,503,431
2,12,2484,503,494
2,12,2484,503,494
2,13,1851,503,368
2,13,1851,503,368
2,13,1846,503,367
2,13,1846,503,367
2,14,1846,503,367
2,14,1846,503,367
2,14,1840,503,366
2,14,1840,503,366
2,14,1840,503,366
2,14,1840,503,366
2,14,1840,503,366
3,15,1840,503,366
3,15,2474,503,492
3,15,2474,503,492
3,15,2469,503,491
3,15,2469,503,491
3,15,2469,503,491
3,15,2469,503,491
3,16,2525,503,502
3,16,2525,503,502
3,16,2484,503,494
3,16,2484,503,494
3,17,2434,503,484
3,17,2434,503,484
3,17,2364,503,470
3,17,2364,503,470
3,17,2364,503,470
3,17,2364,503,470
3,17,2349,503,467
3,18,2349,503,467
3,18,2354,502,469
3,18,2354,502,469
3,18,2359,503,469
3,19,2359,503,469
3,19,2364,503,470
3,19,2364,503,470
3,19,2364,503,470
3,19,2364,503,470
3,19,2364,503,470
3,19,2364,503,470
4,20,2349,503,467
4,20,2349,503,467
4,20,2354,503,468
4,20,2354,503,468
4,21,2354,503,468
