total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1846,503,367
0,0,1896,503,377
0,0,1896,503,377
0,0,1861,503,370
0,0,1861,503,370
0,0,1846,503,367
0,0,1846,503,367
0,0,2097,503,417
0,0,2097,503,417
0,0,2469,503,491
0,0,2469,503,491
0,0,1902,502,379
0,0,1902,502,379
0,0,1872,502,373
0,0,1872,502,373
0,0,1851,503,368
0,0,1851,503,368
0,0,1840,503,366
0,0,1840,503,366
0,0,1856,503,369
0,0,1856,503,369
0,0,1856,503,369
0,0,1856,503,369
0,0,2509,503,499
0,0,2509,503,499
0,0,2504,503,498
0,0,2504,503,498
0,0,2494,503,496
0,0,2494,503,496
0,0,2479,503,493
0,0,2479,503,493
1,5,2499,503,497
1,5,2499,503,497
1,5,2540,503,505
1,5,2540,503,505
1,5,2565,503,510
1,5,2565,503,510
1,5,2489,503,495
1,6,2489,503,495
1,6,2489,503,495
1,6,2489,503,495
1,6,2489,503,495
1,7,2489,503,495
1,7,2525,503,502
1,7,2525,503,502
1,7,2504,503,498
1,8,2504,503,498
1,8,2484,503,494
1,8,2484,503,494
1,8,2484,503,494
1,8,2484,503,494
1,8,2494,503,496
1,8,2494,503,496
1,9,2494,503,496
1,9,2494,503,496
1,9,2489,503,495
2,10,2489,503,495
2,10,1886,503,375
2,10,1886,503,375
2,10,1846,503,367
2,10,1846,503,367
2,10,1846,503,367
2,10,1846,503,367
2,10,1856,503,369
2,11,1856,503,369
2,11,1851,503,368
2,11,1851,503,368
2,11,1846,503,367
2,11,1846,503,367
2,11,2208,503,439
2,11,2208,503,439
2,12,2208,503,439
2,12,2208,503,439
2,12,1856,503,369
2,12,1856,503,369
2,12,1846,503,367
2,12,1846,503,367
2,12,1840,503,366
2,13,1840,503,366
2,13,1846,503,367
2,13,1846,503,367
2,13,1835,503,365
2,13,1835,503,365
2,13,2147,503,427
2,13,2147,503,427
2,14,2469,503,491
2,14,2469,503,491
2,14,2374,503,472
2,14,2374,503,472
2,15,2354,503,468
2,15,2354,503,468
2,15,2349,503,467
2,15,2349,503,467
3,15,2414,503,480
3,15,2414,503,480
3,15,2484,503,494
3,16,2484,503,494
3,16,2489,503,495
3,16,2489,503,495
3,16,2484,503,494
3,17,2484,503,494
3,17,2394,503,476
3,17,2394,503,476
3,17,2349,503,467
3,17,2349,503,467
3,17,2359,503,469
3,17,2359,503,469
3,18,2379,503,473
3,18,2379,503,473
3,18,2359,503,469
3,18,2359,503,469
3,19,2354,503,468
3,19,2354,503,468
3,19,2328,503,463
3,19,2328,503,463
3,19,1723,504,342
3,19,1723,504,342
3,19,1794,504,356
4,20,1794,504,356
4,20,1718,504,341
4,20,1718,504,341
4,20,1713,504,340
4,20,1713,504,340
4,20,1718,504,341
4,20,1718,504,341
