total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1681,505,333
0,0,1681,505,333
0,0,1679,506,332
0,0,1679,506,332
0,0,1679,506,332
0,0,1679,506,332
0,0,1732,505,343
0,0,1732,505,343
0,0,1695,506,335
0,0,1695,506,335
0,0,1700,506,336
0,0,1700,506,336
0,0,1690,506,334
0,0,1690,506,334
0,0,1690,506,334
0,0,1690,506,334
0,0,1715,506,339
0,0,1715,506,339
0,0,1690,506,334
0,0,1690,506,334
0,0,1674,506,331
0,0,1674,506,331
0,0,1690,506,334
0,0,1690,506,334
0,0,1684,506,333
0,0,1684,506,333
0,0,1679,506,332
0,0,1679,506,332
0,0,1690,506,334
0,0,1690,506,334
0,0,1864,504,370
0,0,1864,504,370
0,0,2092,503,416
0,0,2092,503,416
0,0,1859,504,369
0,0,1859,504,369
0,0,1856,503,369
1,5,1856,503,369
1,5,1861,503,370
1,5,1861,503,370
1,5,1916,503,381
1,5,1916,503,381
1,5,1879,504,373
1,5,1879,504,373
1,5,1859,504,369
1,6,1859,504,369
1,6,1866,503,371
1,6,1866,503,371
1,6,1861,503,370
1,6,1861,503,370
1,6,1854,504,368
1,6,1854,504,368
1,7,1866,503,371
1,7,1866,503,371
1,7,1896,503,377
1,7,1896,503,377
1,7,1901,503,378
1,7,1901,503,378
1,7,2087,503,415
1,8,2087,503,415
1,8,1859,504,369
1,8,1859,504,369
1,8,1851,503,368
1,9,1851,503,368
1,9,1851,503,368
1,9,1851,503,368
1,9,1869,504,371
1,9,1869,504,371
1,9,1876,503,373
1,9,1876,503,373
1,10,2147,504,426
1,10,2147,504,426
1,10,2353,504,467
1,10,2353,504,467
2,10,2369,503,471
2,10,2369,503,471
2,10,2379,503,473
2,11,2379,503,473
2,11,2354,503,468
2,11,2354,503,468
2,11,2399,504,476
2,12,2399,504,476
2,12,2086,504,414
2,12,2086,504,414
2,12,1782,505,353
2,12,1782,505,353
2,12,1807,505,358
2,12,1807,505,358
2,13,1794,504,356
2,13,1794,504,356
2,13,1777,505,352
2,13,1777,505,352
2,13,1794,504,356
2,13,1794,504,356
2,13,1789,504,355
2,14,1789,504,355
2,14,1799,504,357
2,14,1799,504,357
2,14,1772,505,351
2,14,1772,505,351
2,14,1774,504,352
2,14,1774,504,352
2,15,1804,504,358
2,15,1804,504,358
2,15,1690,506,334
2,15,1690,506,334
3,15,1711,505,339
3,15,1711,505,339
3,15,1700,506,336
3,15,1700,506,336
3,16,1684,506,333
3,16,1684,506,333
3,16,1696,505,336
3,16,1696,505,336
3,16,1747,505,346
3,16,1747,505,346
3,16,1695,506,335
3,16,1695,506,335
3,16,1700,506,336
3,16,1700,506,336
3,16,1695,506,335
3,17,1695,506,335
3,17,1679,506,332
3,17,1679,506,332
3,17,1818,505,360
