cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.02664776501548815,0.01021004978134934,0.02042009956269868,0.02577319587628868,0.011915386412174196,0.005428885811761846,0.010857771623523691,0.010362694300518135,0.009815775735947666,0.005986253165216434,0.011972506330432868,0.010256410256410256
2,64,0.03673074078626959,0.006509040816030422,0.013018081632060844,0.03626943005181349,0.01308396247958128,0.005076646115606085,0.01015329223121217,0.010471204188481676,0.016880285813626605,0.005100925948713308,0.010201851897426615,0.015625
