cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,452811.0726306466,132468.0,191178.2,276677.0,440593.0,604691.0,705122.4,1055667.4000000006,2047825.0
3,64,398082.64285714284,98831.0,163780.4,218152.0,375122.5,514514.0,627965.7000000001,928700.5799999994,1904361.0
5,64,398835.34821428574,86255.0,169411.0,212272.5,368900.5,521670.0,635196.9000000001,935035.5399999999,1859880.0
7,64,395363.5287958115,81314.0,146519.2,201683.5,364075.0,542989.0,665227.0,984716.54,2071074.0
1,256,456880.61142857146,119504.0,170273.3,319753.25,437228.5,618251.75,715822.5000000001,965455.83,1187328.0
3,256,396561.48328267474,90957.0,148444.6,217114.0,383070.0,537203.0,649018.7999999999,879195.6799999992,986473.0
5,256,395324.2246835443,90936.0,143130.5,212241.75,383090.5,519067.0,638153.0,918339.9000000001,1050914.0
7,256,400418.9937694704,88949.0,128057.0,214113.0,373448.0,516085.0,691172.0,930181.2000000001,1063940.0
1,512,456981.28571428574,163627.0,176852.5,256330.25,425466.0,624060.75,760396.0000000001,1057040.7599999998,1203932.0
3,512,410874.92261904763,109502.0,171689.9,271858.5,392679.0,540541.75,625059.1,924129.3400000004,986696.0
5,512,393966.2544378698,118837.0,152164.4,215615.0,392314.0,509773.0,638506.4,789458.639999999,927921.0
7,512,433132.4022346369,107697.0,174081.4,251332.0,406289.0,610812.5,695337.8000000003,1003483.36,1024908.0
1,1518,639754.14,225598.0,271670.6,408336.75,648911.0,854955.5,996461.7000000001,1162675.1500000001,1185658.0
3,1518,595043.7319587629,175552.0,235206.40000000002,393754.0,633260.0,766649.0,945595.8,1043757.959999999,1156821.0
5,1518,587389.9519230769,157232.0,225561.2,399378.75,580198.5,759831.5,953221.8,1024860.1,1150115.0
7,1518,616102.1649484537,175813.0,250179.4,387960.0,629315.0,820680.0,942409.4,1158311.36,1165040.0
