cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,0.1,195.3125,0.09321672727272727,0.09321672727272727,145.5,145.5,0.00025163636363637054,0.09090909090906507
3,64,0.1,195.3125,0.09321672727272727,0.09321672727272727,145.5,145.5,0.00025163636363637054,0.09090909090906507
5,64,0.1,195.3125,0.09321345454545454,0.09321345454545454,145.5,145.5,0.000245090909090917,0.09090909090906507
7,64,0.1,195.3125,0.09321345454545454,0.09321345454545454,145.5,145.5,0.000245090909090917,0.09090909090906507
1,256,0.1,48.828125,0.08340945454545455,0.08340945454545455,40.72727272727273,40.72727272727273,0.0,0.0
3,256,0.1,48.828125,0.08353527272727274,0.08353527272727274,40.77272727272727,40.77272727272727,0.00025163636363635666,0.09090909090909349
5,256,0.1,48.828125,0.08325272727272728,0.08325272727272728,40.63636363636364,40.63636363636364,0.0003134545454545473,0.18181818181817988
7,256,0.1,48.828125,0.083532,0.083532,40.77272727272727,40.77272727272727,0.00024509090909090314,0.09090909090909349
1,512,0.1,24.4140625,0.07149381818181817,0.07149381818181817,17.454545454545453,17.454545454545453,0.0,0.0
3,512,0.1,24.4140625,0.06640654545454545,0.06640654545454545,16.227272727272727,16.227272727272727,0.010174545454545443,2.4545454545454533
5,512,0.1,24.4140625,0.071244,0.071244,17.409090909090907,17.409090909090907,0.0004996363636363549,0.09090909090908994
7,512,0.1,24.4140625,0.06658945454545454,0.06658945454545454,16.272727272727273,16.272727272727273,0.00980872727272726,2.3636363636363615
1,1518,0.1,8.234519104084322,0.110952,0.110952,9.136363636363637,9.136363636363637,0.0033119999999999955,0.2727272727272734
3,1518,0.1,8.234519104084322,0.10279781818181818,0.10279781818181818,8.5,8.5,0.015204363636363627,1.1818181818181825
5,1518,0.1,8.234519104084322,0.113712,0.113712,9.363636363636363,9.363636363636363,0.035328,2.909090909090909
7,1518,0.1,8.234519104084322,0.12143999999999999,0.12143999999999999,10.0,10.0,0.004415999999999989,0.3636363636363633
