cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,229579.8794188953,48456.0,123245.40000000001,146462.0,171771.0,305341.0,312432.2,484046.31999999995,5313485.0
3,64,239159.24148743795,43198.0,132696.3,145757.0,169130.0,309990.5,328170.0,457505.56000000006,8503433.0
5,64,239117.60187929164,45426.0,105581.90000000001,143768.0,167503.5,283125.5,380884.3,501750.07000000007,8413963.0
7,64,234461.39767465272,39172.0,66900.0,76452.5,158515.0,308928.25,406471.20000000007,775007.2300000011,19487758.0
1,256,412168.18708300876,87628.0,147713.2,230316.5,366625.0,492747.5,665977.2000000001,978864.0199999991,6214408.0
3,256,351841.98656690447,83584.0,115925.2,148152.5,343153.0,400161.5,583557.8,868236.2999999999,8710070.0
5,256,335843.51124914235,82543.0,113142.0,145137.5,311399.0,394234.0,558795.0,831523.6999999995,8323264.0
7,256,319988.38155502966,78345.0,94601.0,126286.0,264431.0,388958.0,522665.40000000014,803905.2799999999,18291993.0
1,512,483629.6429171568,105051.0,165041.0,255529.0,411322.0,583840.0,707597.0,1174713.68,9375002.0
3,512,435588.7299767171,100500.0,145677.7,181809.0,369213.5,442165.0,594953.2,1086834.1099999745,11284096.0
5,512,415849.6553788368,99514.0,144432.80000000002,165934.0,363560.0,425682.5,589169.2,1079336.759999883,11185311.0
7,512,405490.8682196905,90527.0,114968.0,153430.0,358358.0,414478.0,616196.4000000005,1022216.3599999137,19195985.0
1,1518,740631.8826962907,121660.0,219323.40000000002,384136.5,635846.5,888896.75,999688.5,6053037.549999865,18266618.0
3,1518,724512.3557065467,126369.0,197584.0,383228.0,634233.0,888467.0,990395.0,5836019.00000003,18487520.0
5,1518,715206.3662570452,126737.0,197055.2,381601.5,632758.0,885919.5,984040.4,5815460.780000059,18533544.0
7,1518,724800.3016800585,142388.0,188238.7,394721.75,646843.0,892491.25,991143.7,6108328.12999999,21509032.0
