cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,430689.4729160545,105191.0,181862.6,220941.0,423155.0,564311.0,686211.4000000001,1016405.8,5499707.0
3,64,370823.705210643,81869.0,138225.5,179800.0,349000.0,452082.25,609185.1,932796.5499999998,7811552.0
5,64,367305.65748360165,81451.0,124003.20000000004,171968.0,336659.0,464130.0,621455.4,894603.1199999999,7972464.0
7,64,363259.0804750939,80908.0,112554.0,169168.5,307891.0,456387.5,638029.0,926232.5,9117143.0
1,256,479581.2010582011,105118.0,174877.6,351371.5,439778.0,615407.25,711929.1000000001,1123975.6599999985,4566449.0
3,256,372090.7172002511,92530.0,122330.5,169024.5,361147.5,445211.25,617072.5,955233.4000000006,4488752.0
5,256,354956.399800929,91606.0,117664.4,163604.0,350773.0,423363.0,611429.3,938573.4699999986,4218803.0
7,256,368832.396411093,87985.0,111886.6,162929.0,352024.0,426272.0,647565.3999999999,1012954.9200000006,5231154.0
1,512,460473.38638920133,121846.0,177935.0,329148.75,430414.5,610008.0,706339.8,1026105.6500000001,2730612.0
3,512,386369.02204176335,104913.0,143779.6,194245.5,376922.5,468148.0,626549.6,934631.6799999999,2620408.0
5,512,380443.7443346891,100388.0,147054.0,186598.0,378594.0,459990.0,614882.0,960343.1999999982,2489508.0
7,512,400212.44656917884,99388.0,145441.3,199126.25,384928.0,504597.25,653874.7,951818.9900000001,2780157.0
1,1518,663881.9930624381,161556.0,248097.6,423150.0,650790.0,899416.0,1013636.8,1323977.7999999973,2651222.0
3,1518,627707.1847930703,153110.0,226100.19999999998,392955.5,642104.0,887481.0,996006.2,1195863.0799999968,2329560.0
5,1518,626451.4956855226,151820.0,218329.8,394610.5,638974.0,886409.0,994611.6000000001,1219245.1999999993,2502400.0
7,1518,638900.0594339622,149351.0,224646.19999999998,404101.75,648991.5,898464.75,1005022.8,1312090.3400000026,2764287.0
