cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2535710.9908225695,300624.0,784924.1000000001,1334551.25,2135943.5,2955900.25,4636445.299999997,9432860.55,40587511.0
3,64,2441243.374265186,303801.0,960476.1000000001,1465843.75,2277192.0,3131845.25,4049196.3,6346510.739999971,18605908.0
5,64,2645073.4108514977,314897.0,1097936.0,1618699.0,2473412.0,3378702.0,4384107.8,6044879.199999999,17965044.0
1,256,3276694.3744125324,257247.0,1100125.2,2155336.0,3060469.0,3993923.0,5563446.200000003,9636203.19999999,14053724.0
3,256,2964334.7733608675,290142.0,898290.4,2063820.0,2948844.0,3846600.0,4687593.2,6789451.839999994,10414887.0
5,256,3240571.183374083,310037.0,1243908.6,2291388.0,3255806.0,4199985.0,4971867.2,6681899.319999998,11939151.0
1,512,4433787.0,358884.0,1588605.4,3360629.75,4585497.5,5607338.75,6501743.8,9640452.999999996,10727807.0
3,512,4179234.033333333,445305.0,1607355.7000000002,3024829.75,4423786.5,5441113.5,6249527.7,7461021.459999997,8908321.0
5,512,4332470.664715719,383876.0,1481908.0,3239440.25,4596125.5,5664524.5,6442526.0,7596740.649999999,8604831.0
1,1518,4791882.398071625,680752.0,1349732.5,2621205.5,4763102.0,6925856.0,8236481.5,9766903.75,11007226.0
3,1518,4708688.9546120055,674683.0,1370301.2,2573890.0,4694806.0,6816353.0,8109076.2,8979299.6,9495685.0
5,1518,4740489.784810127,681998.0,1321895.0,2604136.5,4715708.0,6899081.0,8163332.0,9095823.999999998,9312940.0
