cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,511463939.64676505,871985.0,265790433.3,428211320.75,529614526.5,634567899.0,710089452.5,806314820.91,880138867.0
3,64,602347289.5095062,1117144.0,435064751.6,511501790.0,613357807.0,722158336.0,794472924.6,867410277.0000001,3039087269.0
5,64,565510145.7889849,1882311.0,398973615.4,471469970.75,564528017.0,659019644.0,736224298.8,829113582.18,6490436855.0
1,256,312098043.83417153,1293348.0,48434623.3,59886303.0,85196702.5,157039174.5,1164083692.2000003,2359986279.5799713,2854305110.0
3,256,254588664.5043412,484392.0,58574989.8,80253729.0,142563282.0,282878524.5,643798769.8000002,1436329415.3799994,2131428068.0
5,256,158499681.63922504,590697.0,59140305.0,86881688.0,131235902.0,190210041.0,285326027.0,600993854.0,1000013061.0
1,512,258801512.7206864,795059.0,40384285.0,48214628.0,61368600.5,90812208.0,1129219087.900002,2191116010.2799997,3156962766.0
3,512,217638927.3024721,670211.0,45568933.8,57638893.0,88633255.0,196833748.0,569451485.2,1843279752.42,2466755973.0
5,512,114070431.08755852,790602.0,52325718.599999994,63537352.0,91196647.0,134208829.0,199702676.2,430870268.6399997,836460110.0
1,1518,10074162.39714701,684627.0,6499368.4,7941108.5,9945303.0,11972111.5,13560202.8,17882228.939999994,49267101.0
3,1518,8335977.73670235,723919.0,5121546.8,6352231.5,8349524.0,10283637.5,11452096.8,12683724.620000001,30242463.0
5,1518,8382803.328275908,686207.0,5159471.0,6439639.0,8387008.0,10312278.0,11502010.5,12811063.75,29179382.0
