cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,100,195312.5,1.6632821818181818,1.6632821818181818,2598.727272727273,2598.727272727273,0.10790836363636336,168.90909090909054
3,64,100,195312.5,1.4973734545454547,1.4973734545454547,2339.5,2339.5,0.002572363636363706,3.7272727272729753
5,64,100,195312.5,1.6281403636363636,1.6281403636363636,2543.818181818182,2543.818181818182,0.1240829090909088,194.18181818181847
1,256,100,48828.125,9.120521454545456,9.120521454545456,4453.363636363636,4453.363636363636,0.07031127272727389,34.36363636363694
3,256,100,48828.125,9.411613454545455,9.411613454545455,4595.5,4595.5,0.2972734545454543,145.18181818181802
5,256,100,48828.125,9.776905454545455,9.776905454545455,4773.863636363636,4773.863636363636,0.42176727272727277,205.909090909091
1,512,100,24414.0625,21.061944,21.061944,5142.09090909091,5142.09090909091,0.20914763636363176,51.09090909090901
3,512,100,24414.0625,21.14050945454545,21.14050945454545,5161.272727272727,5161.272727272727,0.17041527272727208,41.63636363636397
5,512,100,24414.0625,22.40245309090909,22.40245309090909,5469.363636363636,5469.363636363636,0.4864276363636364,118.72727272727298
1,1518,100,8234.519104084322,97.68327236363638,97.68327236363638,8043.818181818182,8043.818181818182,0.002214545454549466,0.18181818181801646
3,1518,100,8234.519104084322,97.68272036363638,97.68272036363638,8043.772727272728,8043.772727272728,0.0033185454545474613,0.2727272727270247
5,1518,100,8234.519104084322,97.678056,97.678056,8043.318181818182,8043.318181818182,0.0033119999999939864,0.2727272727270247
