cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2459955.207079646,469952.0,1117571.8,1583539.0,2351087.0,3112526.0,3839273.1999999997,5902925.68,7113004.0
3,64,2445800.1280701756,661100.0,1145079.2,1618879.25,2383634.5,3147493.75,3783332.5000000005,5250479.659999995,6880731.0
5,64,2264820.8730434785,498265.0,996159.8,1471022.0,2231303.0,2980540.5,3546304.4000000004,4539918.079999999,5170964.0
1,256,3443208.9881656803,479237.0,1726020.4000000001,2562121.0,3368414.0,4234580.0,4947495.0,8242821.95999999,9491345.0
3,256,3052757.6420454546,463645.0,1239051.5,2205025.0,3120023.0,3949954.25,4659202.0,6126288.0,6457217.0
5,256,2810668.1818181816,317800.0,952309.8,1842119.0,2909800.0,3725945.0,4395755.2,5527849.599999999,5660155.0
1,512,4483190.108433735,844775.0,1634937.6,3554902.5,4699481.0,5647409.5,6384752.6,10008221.839999998,10243511.0
3,512,3888815.325,474866.0,1180734.0,2658828.5,4175297.0,5067612.5,5833004.800000001,7046108.219999996,7599094.0
5,512,3817496.595238095,441396.0,1487872.6,2766262.5,4116299.5,5035685.25,5624077.3,6433137.890000003,7817094.0
1,1518,4650720.827956989,675212.0,1347238.4000000004,2587140.0,4650690.0,6805653.0,8025510.199999999,8739585.24,8750375.0
3,1518,4665173.536842105,679245.0,1316261.4,2570547.0,4583344.0,6745730.5,8057900.800000001,8854253.8,8962664.0
5,1518,4605837.828571429,678372.0,1315414.2,2565853.0,4601940.0,6621224.5,7886677.7,8684173.55,8874617.0
