cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1852518.7584179584,157473.0,206744.0,372326.5,626261.0,2850379.0,5095677.0,7667874.299999999,15711173.0
3,64,1393994.9277922078,101724.0,219359.6,389942.0,686968.0,1838981.0,2929961.8000000003,5232550.8,11105639.0
5,64,1228562.1238356165,101366.0,212489.0,369510.0,631307.0,1711306.0,2781793.4000000004,4091056.1199999996,7374421.0
7,64,1173819.7375071798,81232.0,212095.0,360158.0,630454.0,1701268.0,2754838.0,3956019.5999999996,7551461.0
1,256,1904321.9353146853,147435.0,196880.6,388925.75,631470.5,2852618.0,5156289.3999999985,8636003.199999997,11279895.0
3,256,1358430.0687919464,95134.0,197421.5,373826.25,646040.0,1772762.0,2931989.5,4226016.39999997,7441752.0
5,256,1234690.2348877375,98944.0,194916.0,376819.5,644244.0,1747206.5,2840718.8000000003,4000776.6000000006,5362035.0
7,256,1136507.278181818,92775.0,193748.90000000005,365885.75,624548.0,1691408.0,2708225.5,3951513.3,5169440.0
1,512,1822665.6216216215,158848.0,203196.0,407051.75,642724.0,2821744.75,5077038.5,7423475.900000005,9016621.0
3,512,1395193.8983050848,120339.0,196401.8,390553.5,648330.0,1785854.0,2998990.200000003,6222236.94,7222761.0
5,512,1200351.9594594594,115577.0,196075.0,379485.25,632952.0,1689156.5,2769263.0,3973640.8,5008704.0
7,512,1171256.875838926,117034.0,195013.0,385811.75,636218.5,1726015.75,2766895.0,3932720.6799999997,3993050.0
1,1518,1634025.4060150376,216584.0,259021.6,482513.0,751023.0,1872860.0,4241591.6,8286609.120000006,8652818.0
3,1518,1303781.694267516,157835.0,253329.40000000002,480839.0,826006.0,1852940.0,2889702.4000000004,4613406.959999998,5380460.0
5,1518,1198807.9324324324,165395.0,290012.10000000003,473289.5,771096.0,1726744.0,2705392.7000000007,4447993.700000001,5169846.0
7,1518,1281880.6387096774,167293.0,281058.6,491224.0,806666.0,1911594.5,2852623.0,3883202.5000000014,4451758.0
