cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,0.1,195.3125,0.09309090909090909,0.09309090909090909,145.45454545454547,145.45454545454547,0.0,0.0
3,64,0.1,195.3125,0.09321672727272727,0.09321672727272727,145.5,145.5,0.00025163636363637054,0.09090909090906507
5,64,0.1,195.3125,0.09309090909090909,0.09309090909090909,145.45454545454547,145.45454545454547,0.0,0.0
7,64,0.1,195.3125,0.09321672727272727,0.09321672727272727,145.5,145.5,0.00025163636363637054,0.09090909090906507
1,256,0.1,48.828125,0.08353527272727274,0.08353527272727274,40.77272727272727,40.77272727272727,0.00025163636363635666,0.09090909090909349
3,256,0.1,48.828125,0.08353527272727274,0.08353527272727274,40.77272727272727,40.77272727272727,0.00025163636363635666,0.09090909090909349
5,256,0.1,48.828125,0.08353527272727274,0.08353527272727274,40.77272727272727,40.77272727272727,0.00025163636363635666,0.09090909090909349
7,256,0.1,48.828125,0.08353527272727274,0.08353527272727274,40.77272727272727,40.77272727272727,0.00025163636363635666,0.09090909090909349
1,512,0.1,24.4140625,0.07161963636363636,0.07161963636363636,17.5,17.5,0.00025163636363637054,0.09090909090909349
3,512,0.1,24.4140625,0.07161963636363636,0.07161963636363636,17.5,17.5,0.00025163636363637054,0.09090909090909349
5,512,0.1,24.4140625,0.07050254545454546,0.07050254545454546,17.227272727272727,17.227272727272727,0.001982545454545445,0.45454545454545325
7,512,0.1,24.4140625,0.07143345454545455,0.07143345454545455,17.454545454545453,17.454545454545453,0.00012072727272725847,0.0
1,1518,0.1,8.234519104084322,0.09065381818181818,0.09065381818181818,7.5,7.5,0.03999563636363637,3.3636363636363633
3,1518,0.1,8.234519104084322,0.11316,0.11316,9.318181818181818,9.318181818181818,0.005519999999999997,0.45454545454545325
5,1518,0.1,8.234519104084322,0.11328581818181818,0.11328581818181818,9.363636363636363,9.363636363636363,0.03226763636363637,2.7272727272727266
7,1518,0.1,8.234519104084322,0.13481381818181817,0.13481381818181817,11.136363636363637,11.136363636363637,0.004667636363636374,0.45454545454545503
