cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,2401108.2193553103,79172.0,197364.0,349027.0,498734.0,2802248.0,6380008.0,17959438.80000011,253763492.0
3,64,1406437.759553204,82050.0,184443.9,348820.0,1395521.0,1856823.0,2887372.1,5042810.47,41812521.0
5,64,1261201.780085162,82714.0,169735.40000000002,335164.0,1371290.0,1676527.0,2743893.6,4017558.5200000005,29894262.0
7,64,1174070.0718102872,77395.0,164789.3,287494.75,1334842.0,1640753.0,2701284.0999999996,3936942.33,26211290.0
1,256,1884221.7548726953,110558.0,272211.19999999995,415379.5,682510.0,2843375.0,5089967.2,8612539.640000002,69472554.0
3,256,1280291.0344594594,89729.0,135784.3,345399.5,598884.0,1694776.75,2797948.5,5044599.730000002,24609565.0
5,256,1116719.293804008,88571.0,139509.2,296568.5,500985.0,1597556.5,2686595.6,3947906.3799999994,12126107.0
7,256,1073486.7574833175,87598.0,137742.0,322615.0,521893.0,1600335.0,2628201.2,3918192.0000000005,15516461.0
1,512,1830996.4078814415,126667.0,203764.6,395490.0,639204.0,2795974.0,5124385.000000004,7757424.120000003,35510804.0
3,512,1341922.0090061112,105524.0,160185.80000000002,366477.0,628545.0,1783001.0,2870041.8000000003,5172642.16,14280174.0
5,512,1145237.9900616861,104395.0,157383.4,350681.5,587221.0,1654621.75,2732702.0,4002502.219999999,8627508.0
7,512,1088920.5811518324,99866.0,159134.6,348507.0,582691.0,1630837.0,2687263.1999999997,4024588.040000001,8350250.0
1,1518,1690812.5209267563,205757.0,279013.7,484977.75,759656.0,2228537.75,4259348.299999998,8208053.569999948,12152040.0
3,1518,1281366.1460750853,152509.0,238379.6,468321.0,759546.0,1830244.0,2837120.0000000005,5060170.959999996,9319861.0
5,1518,1184189.2905263158,150450.0,229693.40000000002,463477.0,747139.0,1739241.0,2738448.000000001,4124154.56,6327392.0
7,1518,1150632.0488668554,150684.0,232295.9,462587.5,746581.0,1754518.25,2435050.2000000207,3820065.700000003,4581842.0
