cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,113059725.25646763,230081.0,749235.0,1099113.25,1645118.0,2311619.75,763095721.5,898057356.6499988,2183872645.0
3,64,94715249.7943838,232301.0,916051.2000000001,1326188.25,2085364.5,30946178.75,405382656.60000175,1018005501.5400009,1604334217.0
5,64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,256,232053151.96784103,239438.0,1035893.1000000001,2176382.0,3018468.5,650509823.25,685773149.1,807350447.1199999,891253473.0
3,256,5214303.280129109,255067.0,1351705.0,2352634.0,3528405.0,8043368.0,10169249.200000003,13427724.280000005,130636563.0
5,256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,512,10810160.336781133,271195.0,1564234.8000000003,3499199.0,4844374.0,20091167.0,23043343.8,26621337.759999998,119311405.0
3,512,5427534.7551820725,275649.0,1325587.0,2812110.5,4430487.0,7836887.0,10704325.200000001,14259343.159999995,60955033.0
5,512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,1518,8045065.172263682,600908.0,1638578.2000000002,3447196.5,6323689.5,11925102.5,17953382.7,21711362.75999999,30789258.0
3,1518,5489276.792465944,613484.0,1533755.3000000017,2973204.75,5382524.5,7798077.75,9476282.499999998,12093455.209999999,16062458.0
5,1518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
