cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,651928414.351972,2097279.0,154528702.1,417472862.25,584337294.5,898335459.75,1242187666.8000002,1452140153.39,1536133417.0
3,64,519742895.25074595,1363810.0,227395570.0,415169151.0,535125852.0,643586012.0,728682123.8,875710686.54,5079103281.0
5,64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,256,364882730.48411775,549670.0,44450872.8,59150550.5,93079724.0,191548099.5,1520349162.4,2568315688.78,3148638280.0
3,256,260499495.43933323,465462.0,52361173.7,73760835.25,131108375.0,298436045.25,486500217.7000003,1984161032.3299997,2568802940.0
5,256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,512,266186828.0057798,952290.0,31067018.70000001,49044615.75,70257255.5,108568912.0,1294077090.9,2168816246.09,2723815924.0
3,512,191337318.83741015,449832.0,42623547.1,63344082.75,97330789.5,164648837.25,404119485.10000026,1620641557.1900012,2352115621.0
5,512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,1518,133745537.21073669,757605.0,4242410.0,5908323.5,8453998.0,10817452.0,816556806.8000001,869463704.82,921409631.0
3,1518,83986775.71503113,741777.0,5685012.5,8401099.0,11602749.5,40632538.25,315945738.40000075,749669498.7500001,823700710.0
5,1518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
