cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,624757.2647058824,138294.0,207938.5,362830.0,527729.5,882280.75,1138614.0,1605736.4999999995,3061600.0
3,64,505211.66179693205,99013.0,180946.8,288936.0,456638.0,697143.0,889718.2000000001,1215374.5199999996,2400981.0
5,64,499827.3279938978,101213.0,179861.0,307327.0,449057.0,656079.5,868995.0,1213848.8000000003,2560115.0
7,64,507908.8854790419,78893.0,174111.5,312288.75,450059.5,690470.75,889223.0,1203498.5000000007,2459457.0
1,256,606430.5300668151,115506.0,176490.0,354623.0,484353.0,824554.0,1154540.2,1618622.6399999992,2105985.0
3,256,498392.1371158392,95321.0,153822.40000000002,294092.5,437843.0,682067.5,888636.4,1143173.5199999996,1307284.0
5,256,474860.7426470588,89736.0,148100.8,279310.0,416040.0,644149.5,857244.4,1116648.4500000002,1691109.0
7,256,498233.8962264151,88712.0,151141.3,290259.5,431896.0,699076.25,891998.0,1114973.0299999998,1395700.0
1,512,619772.4678111587,134859.0,194796.2,380467.0,473991.0,857479.0,1110771.6,1661255.6000000006,1806038.0
3,512,457083.66509433964,118280.0,161313.8,217467.25,412880.5,639147.25,797178.4,1051720.5599999998,1148499.0
5,512,490874.14832535887,116625.0,159920.4,333992.0,429974.0,661454.0,857317.4000000001,1122425.8799999992,1465021.0
7,512,473540.9775784753,105768.0,146988.80000000002,223698.5,412116.0,650640.5,819482.0000000001,1133690.74,1181738.0
1,1518,684901.7657657658,168804.0,265860.0,410498.5,646260.0,897400.5,1136404.0,1392158.5,1752018.0
3,1518,625284.6697247706,163122.0,241271.6,402989.0,643500.0,888975.0,1015822.8,1179634.5200000003,1195645.0
5,1518,634534.494949495,182576.0,249575.4,405668.5,642251.0,878791.5,986432.8,1163385.7399999995,1252602.0
7,1518,637229.7428571428,158000.0,237533.8,414950.0,654065.0,885515.0,999011.0000000002,1214438.1199999999,1501275.0
