cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,586421.9061233513,84937.0,182968.0,291047.0,474211.0,813140.0,1094015.0,1615506.9999999984,6985060.0
3,64,471636.91201083927,83639.0,160629.0,204510.0,421264.0,627721.5,814205.0,1153092.2399999993,8696818.0
5,64,447917.3108188375,81371.0,158901.4,186016.0,411666.0,607735.0,758456.2,1099784.9199999995,10029650.0
7,64,451769.58976015507,74048.0,143451.6,183265.0,413874.0,621200.5,781746.2000000002,1099169.0200000003,11949882.0
1,256,617938.6721347816,110726.0,174660.0,364349.5,488560.0,847215.0,1123444.0,1684932.9999999988,6699919.0
3,256,506559.5373535156,92467.0,153890.0,328078.0,432734.0,656066.25,873308.0,1226429.1500000001,5320704.0
5,256,441642.904654088,88146.0,129951.0,193973.0,390799.0,617499.5,767353.5999999999,1141312.9999999965,4782437.0
7,256,464162.01695325744,88004.0,134877.4,207629.0,397527.0,652647.0,808875.0000000001,1177867.3599999982,6750200.0
1,512,623126.7086120402,122434.0,182809.2,374731.25,490831.5,869619.25,1141211.9000000001,1703256.9900000016,4630509.0
3,512,487320.48099547514,100321.0,155432.9,255748.25,426699.0,684072.25,862477.0000000003,1223769.789999998,2956266.0
5,512,461332.55416666664,104950.0,144598.8,229248.25,405931.5,647655.25,804460.4,1148428.749999999,3258238.0
7,512,483309.6910714286,99095.0,148845.5,255842.5,417906.0,671254.25,852821.6000000002,1183828.1300000013,3627338.0
1,1518,720583.7656826568,161903.0,250761.3,463373.75,702398.5,922128.25,1165297.2000000002,1765611.4800000025,2652443.0
3,1518,653438.0139925373,153831.0,227062.8,403538.0,652994.5,901685.25,1060721.4,1417360.3699999996,2535412.0
5,1518,656403.6932234432,150818.0,223781.4,409121.25,654742.0,907618.25,1069458.5999999999,1337510.6799999939,2689171.0
7,1518,679474.2948028673,144147.0,225962.5,410062.0,666499.5,922620.5,1149625.0,1576426.6499999978,3248530.0
