cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,112719.04867142171,56422.0,58857.0,59151.0,75800.0,81765.0,226900.2,378491.47000000015,34262149.0
3,64,271175.4628110736,41707.0,117317.0,138787.0,185626.0,310188.0,389192.0,573364.5999999997,10679576.0
5,64,138008.6784072638,34889.0,59048.0,59392.0,60378.0,79783.0,181384.79999999996,497935.7200000004,9631535.0
7,64,292816.78716394515,46052.0,65048.0,67718.5,153149.0,313264.0,382733.4,6312414.079999957,26230367.0
1,256,606030.561839846,64500.0,175558.5,349597.0,450169.5,819335.0,1097836.8,1466796.67,6699153.0
3,256,461963.73590594676,83164.0,135499.6,199088.0,390902.0,625048.0,784856.8,1110786.9199999995,9626196.0
5,256,420526.3060907633,80485.0,133701.6,153582.0,386933.0,573221.0,726492.6000000001,1027643.1200000005,9118031.0
7,256,425459.5224612426,77327.0,111367.2,150295.0,376915.0,630734.0,746369.4,1036126.9599999996,22192901.0
1,512,635144.7365777624,99680.0,184660.0,346116.0,506503.5,826259.75,1111514.0,1712910.5499999986,9400221.0
3,512,496180.0351331361,99607.0,144849.1,186784.25,401983.0,638405.0,788975.7,1195969.7099999995,12174987.0
5,512,474419.9325826816,91734.0,144349.5,168154.0,397651.5,601003.0,750140.5,1125254.0,11875340.0
7,512,472422.6203487327,88246.0,120331.2,166285.75,390010.5,648087.5,763918.3,1117819.7200000016,23163662.0
1,1518,788379.7139003776,129417.0,226284.30000000002,392095.5,648886.0,905091.0,1155356.6,5374664.709999761,18148693.0
3,1518,733724.9619346171,132145.0,199577.6,385934.0,641774.0,897574.0,1044457.4000000001,5332900.320000056,18445763.0
5,1518,732027.1852151263,125234.0,202858.8,384294.0,638468.0,894106.0,1040399.6,5512839.000000066,18338783.0
7,1518,748772.3590559533,137750.0,197279.4,398384.0,655387.0,912540.0,1097855.8000000003,5699251.239999865,23004644.0
